,id,date,user,tweet,stem,label,tokenizing
80,1534073941173874688,2022-06-07 07:25:03,Yudi_Liansah,"kegiatan yang diikuti oleh seluruh pegawai serta 53 orang Warga Binaan Pemasyrakatan (WBP) ini langsung diawasi Kalapas Lubuklinggau Ika Prihadi Nusantara serta tenaga medis Lapas Lubuklinggau Kemenkumham Sumsel.
@kumhamsumsel
@LPlubuklinggau
#KumhamSumsel
#lplubuklinggau",giat ikut pegawai orang warga bina pemasyrakatan wbp langsung awas kalapas lubuklinggau ika prihadi nusantara tenaga medis lapas lubuklinggau kemenkumham sumsel,-1,"['kegiatan', 'yang', 'diikuti', 'oleh', 'seluruh', 'pegawai', 'serta', 'orang', 'warga', 'binaan', 'pemasyrakatan', 'wbp', 'ini', 'langsung', 'diawasi', 'kalapas', 'lubuklinggau', 'ika', 'prihadi', 'nusantara', 'serta', 'tenaga', 'medis', 'lapas', 'lubuklinggau', 'kemenkumham', 'sumsel']"
81,1534070443417608192,2022-06-07 07:11:10,LPLubuklinggau,"2 kegiatan yang diikuti oleh seluruh pegawai serta 53 orang Warga Binaan Pemasyrakatan (WBP) ini langsung diawasi Kalapas Lubuklinggau Ika Prihadi Nusantara serta tenaga medis Lapas Lubuklinggau Kemenkumham Sumsel.
@kumhamsumsel
@LPlubuklinggau
#KumhamSumsel
#lplubuklinggau https://t.co/iRlOqzLMJY",giat ikut pegawai orang warga bina pemasyrakatan wbp langsung awas kalapas lubuklinggau ika prihadi nusantara tenaga medis lapas lubuklinggau kemenkumham sumsel,-1,"['kegiatan', 'yang', 'diikuti', 'oleh', 'seluruh', 'pegawai', 'serta', 'orang', 'warga', 'binaan', 'pemasyrakatan', 'wbp', 'ini', 'langsung', 'diawasi', 'kalapas', 'lubuklinggau', 'ika', 'prihadi', 'nusantara', 'serta', 'tenaga', 'medis', 'lapas', 'lubuklinggau', 'kemenkumham', 'sumsel']"
82,1534056913024929792,2022-06-07 06:17:24,rubypeachy,"@itsyoniverse Dan dia liat tenaga medis malah nyelamatin orang lain dulu (karena ada bapak2 yg mintol anaknya diselametin dulu), nah si bapak jadi dendam. Terus pas keluar penjara jadi nusuk si bapak yg nyelametin anaknya itu. Dan ternyata dia ga terbukti bersalah, con-",liat tenaga medis nyelamatin orang mintol anak diselametin si dendam pas penjara nusuk si nyelametin anak ga bukti salah con,-1,"['dan', 'dia', 'liat', 'tenaga', 'medis', 'malah', 'nyelamatin', 'orang', 'lain', 'dulu', 'karena', 'ada', 'bapak', 'yg', 'mintol', 'anaknya', 'diselametin', 'dulu', 'nah', 'si', 'bapak', 'jadi', 'dendam', 'terus', 'pas', 'keluar', 'penjara', 'jadi', 'nusuk', 'si', 'bapak', 'yg', 'nyelametin', 'anaknya', 'itu', 'dan', 'ternyata', 'dia', 'ga', 'terbukti', 'bersalah', 'con']"
83,1534035547127066625,2022-06-07 04:52:30,CahayaGhozali,"RT @bp2mi_ri: Apakah #SobatMigran tahu bahwa Jepang butuh tenaga kerja keperawatan, yaitu CPMI di bidang tenaga medis. Ketidakseimbangan re…",jepang butuh tenaga kerja awat cpmi bidang tenaga medis ketidakseimbangan re,-1,"['rt', 'apakah', 'tahu', 'bahwa', 'jepang', 'butuh', 'tenaga', 'kerja', 'keperawatan', 'yaitu', 'cpmi', 'di', 'bidang', 'tenaga', 'medis', 'ketidakseimbangan', 're']"
84,1534033926250897408,2022-06-07 04:46:03,chalistamall,"#Jubahoperasi Jubah operasi
#Apdgown  Apd Gown
#surgicalgown  Surgical Gown
#Jubahoperasiterlaris 

Jubah operasi | Apd Gown | Surgical Gown | Jubah operasi terlaris| Chalista Mall

Untuk kaka tenaga medis yang butuh jubah operasi  berkualitas

Bisa klik👉 https://t.co/WyT8G3vlJd https://t.co/K6BGYjVWR4",jubah operasi apd gown surgical gown jubah operasi apd gown surgical gown jubah operasi laris chalista mall kaka tenaga medis butuh jubah operasi kualitas klik,-1,"['jubah', 'operasi', 'apd', 'gown', 'surgical', 'gown', 'jubah', 'operasi', 'apd', 'gown', 'surgical', 'gown', 'jubah', 'operasi', 'terlaris', 'chalista', 'mall', 'untuk', 'kaka', 'tenaga', 'medis', 'yang', 'butuh', 'jubah', 'operasi', 'berkualitas', 'bisa', 'klik']"
85,1534025259896016896,2022-06-07 04:11:37,EdwarFeggy,RT @antaranews: Foto: Seorang tenaga medis menyuntikan vaksin Cacar Monyet (Monkeypox kepada warga di sebuah klinik yang dikelola oleh otor…,foto tenaga medis sunti vaksin cacar monyet monkeypox warga klinik kelola otor,0,"['rt', 'foto', 'seorang', 'tenaga', 'medis', 'menyuntikan', 'vaksin', 'cacar', 'monyet', 'monkeypox', 'kepada', 'warga', 'di', 'sebuah', 'klinik', 'yang', 'dikelola', 'oleh', 'otor']"
86,1534021095644631040,2022-06-07 03:55:04,antaranews,"Foto: Seorang tenaga medis menyuntikan vaksin Cacar Monyet (Monkeypox kepada warga di sebuah klinik yang dikelola oleh otoritas kesehatan Kanada CIUSSS di Montreal, Quebec, Kanada)

https://t.co/utsRwDq9W3",foto tenaga medis sunti vaksin cacar monyet monkeypox warga klinik kelola otoritas sehat kanada ciusss montreal quebec kanada,1,"['foto', 'seorang', 'tenaga', 'medis', 'menyuntikan', 'vaksin', 'cacar', 'monyet', 'monkeypox', 'kepada', 'warga', 'di', 'sebuah', 'klinik', 'yang', 'dikelola', 'oleh', 'otoritas', 'kesehatan', 'kanada', 'ciusss', 'di', 'montreal', 'quebec', 'kanada']"
87,1534020191796854784,2022-06-07 03:51:29,hnffhh_,RT @newsragen: RSUD dr. Soehadi Prijonegoro Sragen Dapat Limpahan Tenaga Medis https://t.co/6I0uGpQTFH https://t.co/a67nk6szTz,rsud dr soehadi prijonegoro sragen limpah tenaga medis,0,"['rt', 'rsud', 'dr', 'soehadi', 'prijonegoro', 'sragen', 'dapat', 'limpahan', 'tenaga', 'medis']"
88,1534001834377236481,2022-06-07 02:38:32,tangankiriku,"RT @cocomeeloonn: @AREAJULID susuk ga cuma buat kecantikan, tp bisa juga buat kekuatan, kesehatan dll, waktu jd tenaga medis di daerah pans…",susuk ga cantik kuat sehat dll tenaga medis daerah pans,1,"['rt', 'susuk', 'ga', 'cuma', 'buat', 'kecantikan', 'tp', 'bisa', 'juga', 'buat', 'kekuatan', 'kesehatan', 'dll', 'waktu', 'jd', 'tenaga', 'medis', 'di', 'daerah', 'pans']"
89,1533997247599243264,2022-06-07 02:20:18,KurniawanRicho,RT @newsragen: RSUD dr. Soehadi Prijonegoro Sragen Dapat Limpahan Tenaga Medis https://t.co/6I0uGpQTFH https://t.co/a67nk6szTz,rsud dr soehadi prijonegoro sragen limpah tenaga medis,0,"['rt', 'rsud', 'dr', 'soehadi', 'prijonegoro', 'sragen', 'dapat', 'limpahan', 'tenaga', 'medis']"
90,1533994791930736640,2022-06-07 02:10:33,newsragen,RSUD dr. Soehadi Prijonegoro Sragen Dapat Limpahan Tenaga Medis https://t.co/6I0uGpQTFH https://t.co/a67nk6szTz,rsud dr soehadi prijonegoro sragen limpah tenaga medis,0,"['rsud', 'dr', 'soehadi', 'prijonegoro', 'sragen', 'dapat', 'limpahan', 'tenaga', 'medis']"
91,1533988387111043072,2022-06-07 01:45:06,jawapos,RSUD dr. Soehadi Prijonegoro Sragen Dapat Limpahan Tenaga Medis https://t.co/prsM37cg9b,rsud dr soehadi prijonegoro sragen limpah tenaga medis,0,"['rsud', 'dr', 'soehadi', 'prijonegoro', 'sragen', 'dapat', 'limpahan', 'tenaga', 'medis']"
92,1533985182109560832,2022-06-07 01:32:22,DalLuna20,"@ngalamfess * Skechers 600an - 1jtan (banyak digunakan nakes+tenaga medis awet syekali pdhl dipake muteri RS 😂, fix uenak bgt buat lari g slip+ enteng)

* Adidas ortho, uenteng poool kyk g pake sepatu. Harganya sekitar 900+++",skechers an jtan nakes tenaga medis awet syekali pdhl dipake muteri rs fix uenak lari slip enteng adidas ortho uenteng poool kyk pake sepatu harga,0,"['skechers', 'an', 'jtan', 'banyak', 'digunakan', 'nakes', 'tenaga', 'medis', 'awet', 'syekali', 'pdhl', 'dipake', 'muteri', 'rs', 'fix', 'uenak', 'bgt', 'buat', 'lari', 'g', 'slip', 'enteng', 'adidas', 'ortho', 'uenteng', 'poool', 'kyk', 'g', 'pake', 'sepatu', 'harganya', 'sekitar']"
93,1533970449541263360,2022-06-07 00:33:49,dinkesjateng,"Bagi tenaga medis di faskes, yuk ikuti seminar kesehatan dengan tema ""Indonesia Sehat dan Mandiri dengan Fitofarmaka"".
Kalau gak bisa masuk, tenang ada live streaming di https://t.co/PjRLsOoENx atau youtube channel RSUD Bung Karno Kota Surakarta..

#fitofarmaka
#seminarkesehatan https://t.co/1ETIK576CE",tenaga medis faskes yuk ikut seminar sehat tema indonesia sehat mandiri fitofarmaka masuk tenang live streaming youtube channel rsud karno kota surakarta,1,"['bagi', 'tenaga', 'medis', 'di', 'faskes', 'yuk', 'ikuti', 'seminar', 'kesehatan', 'dengan', 'tema', 'indonesia', 'sehat', 'dan', 'mandiri', 'dengan', 'fitofarmaka', 'kalau', 'gak', 'bisa', 'masuk', 'tenang', 'ada', 'live', 'streaming', 'di', 'atau', 'youtube', 'channel', 'rsud', 'bung', 'karno', 'kota', 'surakarta']"
94,1533968359477288961,2022-06-07 00:25:31,JHutabulu15,"@JihanMila0 Semoga Tuhan membantu para tenaga medis dan dokter untuk melancarkan semua proses operasinya mbak, dan anak lahir dengan selamat dan sehat begitu jg dengan ibunya. Amin🤲😇",moga tuhan bantu tenaga medis dokter lancar proses operasi mbak anak lahir selamat sehat ibu,1,"['semoga', 'tuhan', 'membantu', 'para', 'tenaga', 'medis', 'dan', 'dokter', 'untuk', 'melancarkan', 'semua', 'proses', 'operasinya', 'mbak', 'dan', 'anak', 'lahir', 'dengan', 'selamat', 'dan', 'sehat', 'begitu', 'jg', 'dengan', 'ibunya', 'amin']"
95,1533883595164553216,2022-06-06 18:48:41,midlelifecrisis,"@collegemenfess Saran aja nder coba di kasih pengertian adiknya, bukan berarti membedakan. tenaga medis nantinya di kasih tanggung jawab buat diagnosa pasien, misl salah diagnosa bisa jadi membahayakan. Apa lagi gejala2 penyakit erat kaitannya sama warna...",saran aja nder coba kasih erti adik beda tenaga medis kasih tanggung diagnosa pasien misl salah diagnosa bahaya gejala sakit erat kait warna,-1,"['saran', 'aja', 'nder', 'coba', 'di', 'kasih', 'pengertian', 'adiknya', 'bukan', 'berarti', 'membedakan', 'tenaga', 'medis', 'nantinya', 'di', 'kasih', 'tanggung', 'jawab', 'buat', 'diagnosa', 'pasien', 'misl', 'salah', 'diagnosa', 'bisa', 'jadi', 'membahayakan', 'apa', 'lagi', 'gejala', 'penyakit', 'erat', 'kaitannya', 'sama', 'warna']"
96,1533832360159956993,2022-06-06 15:25:06,jpnncom,"Wagub NTB Rohmi mengejar peningkatan kualifikasi tenaga medis, targetnya jelas dan terukur #wakilgubernurNTBRohmi https://t.co/KUzfffj8qd",wagub ntb rohmi kejar tingkat kualifikasi tenaga medis target ukur,0,"['wagub', 'ntb', 'rohmi', 'mengejar', 'peningkatan', 'kualifikasi', 'tenaga', 'medis', 'targetnya', 'jelas', 'dan', 'terukur']"
97,1533797581792260096,2022-06-06 13:06:54,jamkesjakarta,"Unit Pengelola Jaminan Kesehatan Jakarta Dinas Kesehatan Provinsi DKI Jakarta membuka rekrutmen Tenaga Ahli untuk posisi:

1. Verifikator Medis &amp; Analis Klaim
2. Programmer
3. Aktuaris

Informasi lebih lengkap dan jelas dapat mengunjungi :
https://t.co/jZBGvAujJo https://t.co/ArDgyEcZEb",unit kelola jamin sehat jakarta dinas sehat provinsi dki jakarta buka rekrutmen tenaga ahli posisi verifikator medis amp analis klaim programmer aktuaris informasi lengkap unjung,1,"['unit', 'pengelola', 'jaminan', 'kesehatan', 'jakarta', 'dinas', 'kesehatan', 'provinsi', 'dki', 'jakarta', 'membuka', 'rekrutmen', 'tenaga', 'ahli', 'untuk', 'posisi', 'verifikator', 'medis', 'amp', 'analis', 'klaim', 'programmer', 'aktuaris', 'informasi', 'lebih', 'lengkap', 'dan', 'jelas', 'dapat', 'mengunjungi']"
98,1533771101331140608,2022-06-06 11:21:41,RoyMNasution3,"RT @ryorossi4689: Tenaga medis china datang untuk menggantikan tenaga medis honorer
Pribumi indonesia.
Selamat datang semoga succes mengeru…",tenaga medis china ganti tenaga medis honorer pribumi indonesia selamat moga succes eru,1,"['rt', 'tenaga', 'medis', 'china', 'datang', 'untuk', 'menggantikan', 'tenaga', 'medis', 'honorer', 'pribumi', 'indonesia', 'selamat', 'datang', 'semoga', 'succes', 'mengeru']"
99,1533765538668679175,2022-06-06 10:59:35,sktdwrjo,"RT @ryorossi4689: Tenaga medis china datang untuk menggantikan tenaga medis honorer
Pribumi indonesia.
Selamat datang semoga succes mengeru…",tenaga medis china ganti tenaga medis honorer pribumi indonesia selamat moga succes eru,1,"['rt', 'tenaga', 'medis', 'china', 'datang', 'untuk', 'menggantikan', 'tenaga', 'medis', 'honorer', 'pribumi', 'indonesia', 'selamat', 'datang', 'semoga', 'succes', 'mengeru']"
100,1533763833596063744,2022-06-06 10:52:48,ryorossi4689,"Tenaga medis china datang untuk menggantikan tenaga medis honorer
Pribumi indonesia.
Selamat datang semoga succes mengeruk kekayaan rakyat indonesia dgn bisnis kesehatan di republik pak @luhut_binsar.
#BisnisBangsatBangsa 
#BisnisBangsatBangsa https://t.co/2rXUIcxc18",tenaga medis china ganti tenaga medis honorer pribumi indonesia selamat moga succes keruk kaya rakyat indonesia dgn bisnis sehat republik,1,"['tenaga', 'medis', 'china', 'datang', 'untuk', 'menggantikan', 'tenaga', 'medis', 'honorer', 'pribumi', 'indonesia', 'selamat', 'datang', 'semoga', 'succes', 'mengeruk', 'kekayaan', 'rakyat', 'indonesia', 'dgn', 'bisnis', 'kesehatan', 'di', 'republik', 'pak']"
101,1533760195729707008,2022-06-06 10:38:21,cocomeeloonn,"@AREAJULID susuk ga cuma buat kecantikan, tp bisa juga buat kekuatan, kesehatan dll, waktu jd tenaga medis di daerah pansel, sebelum observasi sering pasien bilang klo pake susuk, krna daerah situ buadaya kejawennya masih kental, aku tanya susuk buat apa jawabnya biar kuat kalo ke,-",susuk ga cantik kuat sehat dll tenaga medis daerah pansel observasi pasien bilang pake susuk krna daerah situ buadaya kejawen kental susuk biar kuat kalo,1,"['susuk', 'ga', 'cuma', 'buat', 'kecantikan', 'tp', 'bisa', 'juga', 'buat', 'kekuatan', 'kesehatan', 'dll', 'waktu', 'jd', 'tenaga', 'medis', 'di', 'daerah', 'pansel', 'sebelum', 'observasi', 'sering', 'pasien', 'bilang', 'klo', 'pake', 'susuk', 'krna', 'daerah', 'situ', 'buadaya', 'kejawennya', 'masih', 'kental', 'aku', 'tanya', 'susuk', 'buat', 'apa', 'jawabnya', 'biar', 'kuat', 'kalo', 'ke']"
102,1533746842655408128,2022-06-06 09:45:17,wibukpopers,"Kontribusi Sakura antara lain: menyembuhkan Kankuro, mengalahkan Sasori, tenaga medis utama Perang Dunia Ninja, dan juga on-site doctor bagi Naruto dkk ketika perang mati-matian lawan Madara. Ayok wibu-wibu ini jangan cuma meminang waifu aja tapi juga jangan jadi misoginis dong🥱",kontribusi sakura sembuh kankuro kalah sasori tenaga medis utama perang dunia ninja on site doctor naruto dkk perang mati mati lawan madara ayok wibu wibu pinang waifu aja misoginis,-1,"['kontribusi', 'sakura', 'antara', 'lain', 'menyembuhkan', 'kankuro', 'mengalahkan', 'sasori', 'tenaga', 'medis', 'utama', 'perang', 'dunia', 'ninja', 'dan', 'juga', 'on', 'site', 'doctor', 'bagi', 'naruto', 'dkk', 'ketika', 'perang', 'mati', 'matian', 'lawan', 'madara', 'ayok', 'wibu', 'wibu', 'ini', 'jangan', 'cuma', 'meminang', 'waifu', 'aja', 'tapi', 'juga', 'jangan', 'jadi', 'misoginis', 'dong']"
103,1533726346647867392,2022-06-06 08:23:50,Achmad_Misrin80,"anggaran negara sebegitu besarnya, tepat sasaran kah?? dlm kadus covid siapakah yg diuntungkan dlm bisnis misalnya penyedia PCR, tenaga medis, bansos dll https://t.co/Mk7uN0zSbI",anggar negara besar sasar kah dlm kadus covid untung dlm bisnis sedia pcr tenaga medis bansos dll,1,"['anggaran', 'negara', 'sebegitu', 'besarnya', 'tepat', 'sasaran', 'kah', 'dlm', 'kadus', 'covid', 'siapakah', 'yg', 'diuntungkan', 'dlm', 'bisnis', 'misalnya', 'penyedia', 'pcr', 'tenaga', 'medis', 'bansos', 'dll']"
104,1533682015387942912,2022-06-06 05:27:41,Aaditya_pp,"@Syifafz97 @gielanggs Wkwkwk, kasih tau aja Syif. Silahkan anda urus diri sendiri, gk usah minta bantuan tenaga medis ya...",wkwkwk kasih tau aja syif silah urus gk bantu tenaga medis ya,0,"['wkwkwk', 'kasih', 'tau', 'aja', 'syif', 'silahkan', 'anda', 'urus', 'diri', 'sendiri', 'gk', 'usah', 'minta', 'bantuan', 'tenaga', 'medis', 'ya']"
105,1533656919675613184,2022-06-06 03:47:58,aya_kagerou,"Ternyata banyak WWWWWWW, lama² dibuat peraturan nih ""seluruh tenaga kerja medis, dilarang mempunyai tiktok"" atau selama jam kerja hp dikumpulin sama head nurse, simpen di loker atau apa kek, kek jaman kuliah pas ujian, hp taro di meja dosen https://t.co/cq03tJHXuY",wwwwwww atur tenaga kerja medis larang tiktok jam kerja hp dikumpulin head nurse simpen loker jaman kuliah pas uji hp taro meja dosen,0,"['ternyata', 'banyak', 'wwwwwww', 'lama', 'dibuat', 'peraturan', 'nih', 'seluruh', 'tenaga', 'kerja', 'medis', 'dilarang', 'mempunyai', 'tiktok', 'atau', 'selama', 'jam', 'kerja', 'hp', 'dikumpulin', 'sama', 'head', 'nurse', 'simpen', 'di', 'loker', 'atau', 'apa', 'kek', 'kek', 'jaman', 'kuliah', 'pas', 'ujian', 'hp', 'taro', 'di', 'meja', 'dosen']"
106,1533595848638345216,2022-06-05 23:45:17,chalistamall,"#Jubahoperasi Jubah operasi
#Apdgown  Apd Gown
#surgicalgown  Surgical Gown
#Jubahoperasiterlaris 

Jubah operasi | Apd Gown | Surgical Gown | Jubah operasi terlaris | Chalista 

Untuk kaka tenaga medis yang butuh jubah operasi  berkualitas.

Bisa klik👉 https://t.co/WyT8G3eiHd https://t.co/jL9iA5y3fR",jubah operasi apd gown surgical gown jubah operasi apd gown surgical gown jubah operasi laris chalista kaka tenaga medis butuh jubah operasi kualitas klik,-1,"['jubah', 'operasi', 'apd', 'gown', 'surgical', 'gown', 'jubah', 'operasi', 'apd', 'gown', 'surgical', 'gown', 'jubah', 'operasi', 'terlaris', 'chalista', 'untuk', 'kaka', 'tenaga', 'medis', 'yang', 'butuh', 'jubah', 'operasi', 'berkualitas', 'bisa', 'klik']"
107,1533577024773623809,2022-06-05 22:30:29,iyaiyoswayne90,"RT @SantapanRohani: ""Kesembuhan bagi Seluruh Dunia"" - Tersembunyi dalam suatu jurang terpencil di kawasan barat Slovenia, berdiri sebuah ru…",sembuh dunia sembunyi jurang pencil kawasan barat slovenia diri ru,0,"['rt', 'kesembuhan', 'bagi', 'seluruh', 'dunia', 'tersembunyi', 'dalam', 'suatu', 'jurang', 'terpencil', 'di', 'kawasan', 'barat', 'slovenia', 'berdiri', 'sebuah', 'ru']"
108,1533480188390289408,2022-06-05 16:05:42,Sunnysnow_3,"@sbmptnfess Kalau ke negara yang membutuhkan/kekurangan tenaga medis, etiss bgt sih menurutku, krn untuk humanity hehe",negara butuh kurang tenaga medis etiss sih turut krn humanity hehe,-1,"['kalau', 'ke', 'negara', 'yang', 'membutuhkan', 'kekurangan', 'tenaga', 'medis', 'etiss', 'bgt', 'sih', 'menurutku', 'krn', 'untuk', 'humanity', 'hehe']"
109,1533453872420638721,2022-06-05 14:21:08,doeabasketball,@sundingjalila Gara gara merekalah tenaga medis hingga guru meninggalkan Kabupaten Puncak dan ini menyebabkan layanan kesehatan dan pendidikan lumpuh,gara gara tenaga medis guru tinggal kabupaten puncak sebab layan sehat didik lumpuh,1,"['gara', 'gara', 'merekalah', 'tenaga', 'medis', 'hingga', 'guru', 'meninggalkan', 'kabupaten', 'puncak', 'dan', 'ini', 'menyebabkan', 'layanan', 'kesehatan', 'dan', 'pendidikan', 'lumpuh']"
110,1533453854397779969,2022-06-05 14:21:03,doeabasketball,@sundingjalila Gara gara merekalah tenaga medis hingga guru meninggalkan Kabupaten Puncak dan ini menyebabkan layanan kesehatan dan pendidikan lumpuh,gara gara tenaga medis guru tinggal kabupaten puncak sebab layan sehat didik lumpuh,1,"['gara', 'gara', 'merekalah', 'tenaga', 'medis', 'hingga', 'guru', 'meninggalkan', 'kabupaten', 'puncak', 'dan', 'ini', 'menyebabkan', 'layanan', 'kesehatan', 'dan', 'pendidikan', 'lumpuh']"
111,1533453557650755584,2022-06-05 14:19:52,Soyaa994,@sundingjalila Cara terbaik adalah menangkap mereka karena mereka lah akar masalah yang menyebabkan tenaga medis dan guru semakin berkurang,baik tangkap akar sebab tenaga medis guru kurang,0,"['cara', 'terbaik', 'adalah', 'menangkap', 'mereka', 'karena', 'mereka', 'lah', 'akar', 'masalah', 'yang', 'menyebabkan', 'tenaga', 'medis', 'dan', 'guru', 'semakin', 'berkurang']"
112,1533453538369470465,2022-06-05 14:19:48,Soyaa994,@sundingjalila Cara terbaik adalah menangkap mereka karena mereka lah akar masalah yang menyebabkan tenaga medis dan guru semakin berkurang,baik tangkap akar sebab tenaga medis guru kurang,0,"['cara', 'terbaik', 'adalah', 'menangkap', 'mereka', 'karena', 'mereka', 'lah', 'akar', 'masalah', 'yang', 'menyebabkan', 'tenaga', 'medis', 'dan', 'guru', 'semakin', 'berkurang']"
113,1533453468186181632,2022-06-05 14:19:31,Asyifaa_latif,@sundingjalila Gak akan pernah bisa para teroris menyediakan tenaga medis dan guru untuk anak anak papua toh mereka juga yang melakukan pembunuhan kepada mereka,teroris sedia tenaga medis guru anak anak papua bunuh,0,"['gak', 'akan', 'pernah', 'bisa', 'para', 'teroris', 'menyediakan', 'tenaga', 'medis', 'dan', 'guru', 'untuk', 'anak', 'anak', 'papua', 'toh', 'mereka', 'juga', 'yang', 'melakukan', 'pembunuhan', 'kepada', 'mereka']"
114,1533453448284229633,2022-06-05 14:19:26,Asyifaa_latif,@sundingjalila Gak akan pernah bisa para teroris menyediakan tenaga medis dan guru untuk anak anak papua toh mereka juga yang melakukan pembunuhan kepada mereka,teroris sedia tenaga medis guru anak anak papua bunuh,0,"['gak', 'akan', 'pernah', 'bisa', 'para', 'teroris', 'menyediakan', 'tenaga', 'medis', 'dan', 'guru', 'untuk', 'anak', 'anak', 'papua', 'toh', 'mereka', 'juga', 'yang', 'melakukan', 'pembunuhan', 'kepada', 'mereka']"
115,1533453054904741889,2022-06-05 14:17:53,kila_aura,@sundingjalila aksi KKB papua di wilayah puncak papua yg sering membunuh guru hingga tenaga medis berdampak sangat buruk untuk masyarakat papua,aksi papua wilayah puncak papua bunuh guru tenaga medis dampak buruk masyarakat papua,0,"['aksi', 'kkb', 'papua', 'di', 'wilayah', 'puncak', 'papua', 'yg', 'sering', 'membunuh', 'guru', 'hingga', 'tenaga', 'medis', 'berdampak', 'sangat', 'buruk', 'untuk', 'masyarakat', 'papua']"
116,1533453035065597954,2022-06-05 14:17:48,kila_aura,@sundingjalila aksi KKB papua di wilayah puncak papua yg sering membunuh guru hingga tenaga medis berdampak sangat buruk untuk masyarakat papua,aksi papua wilayah puncak papua bunuh guru tenaga medis dampak buruk masyarakat papua,0,"['aksi', 'kkb', 'papua', 'di', 'wilayah', 'puncak', 'papua', 'yg', 'sering', 'membunuh', 'guru', 'hingga', 'tenaga', 'medis', 'berdampak', 'sangat', 'buruk', 'untuk', 'masyarakat', 'papua']"
117,1533440412245164039,2022-06-05 13:27:38,ceritasisikanan,"lampu lampu tersebut terang, namun tak ada yang mampu menerangi kamar gita.

para tenaga medis sibuk lalu lalang, ada juga beberapa pengunjung/penjenguk/pembezuk yang datang dan pergi silih berganti.

mataku melirik curiga ketika melihat sekawanan suster yang lewat.",lampu lampu terang rang kamar gita tenaga medis sibuk lalang unjung jenguk pembezuk pergi silih ganti mata lirik curiga kawan suster,-1,"['lampu', 'lampu', 'tersebut', 'terang', 'namun', 'tak', 'ada', 'yang', 'mampu', 'menerangi', 'kamar', 'gita', 'para', 'tenaga', 'medis', 'sibuk', 'lalu', 'lalang', 'ada', 'juga', 'beberapa', 'pengunjung', 'penjenguk', 'pembezuk', 'yang', 'datang', 'dan', 'pergi', 'silih', 'berganti', 'mataku', 'melirik', 'curiga', 'ketika', 'melihat', 'sekawanan', 'suster', 'yang', 'lewat']"
118,1533419004467253249,2022-06-05 12:02:34,bidadaripemalu,"@NurAudia2 Tenaga medis mungkin? 😁🙏

Btw, belum mutualan kita kak. 🤭",tenaga medis btw mutualan kak,0,"['tenaga', 'medis', 'mungkin', 'btw', 'belum', 'mutualan', 'kita', 'kak']"
119,1533394552949977089,2022-06-05 10:25:25,lpnbanyuasin,"3. Dokter atau tenaga kesehatan diklinik Lapas Perempuan Palembang Kanwil Kemenkumham Sumsel bisa melakukan pelayanan intervensi medis apabila kondisi warga binaan gawat darurat. 
@Kemenkumham_RI
@kumhamsumsel @lpnbanyuasin #Latiba
#KumhamPasti
#KumhamSumsel
#HarunSulianto",dokter tenaga sehat klinik lapas perempuan palembang kanwil kemenkumham sumsel layan intervensi medis kondisi warga bina gawat darurat,1,"['dokter', 'atau', 'tenaga', 'kesehatan', 'diklinik', 'lapas', 'perempuan', 'palembang', 'kanwil', 'kemenkumham', 'sumsel', 'bisa', 'melakukan', 'pelayanan', 'intervensi', 'medis', 'apabila', 'kondisi', 'warga', 'binaan', 'gawat', 'darurat']"
120,1533373066406928386,2022-06-05 09:00:02,voaindonesia,"Perang di Ukraina telah merusak infrastuktur medis di negara itu. WHO melaporkan lebih dari 250 serangan terpisah terhadap sejumlah fasilitas dan tenaga kesehatan sejak awal invasi Rusia. 

https://t.co/Ct8DaWuxeE",perang ukraina rusak infrastuktur medis negara who lapor serang pisah fasilitas tenaga sehat invasi rusia,-1,"['perang', 'di', 'ukraina', 'telah', 'merusak', 'infrastuktur', 'medis', 'di', 'negara', 'itu', 'who', 'melaporkan', 'lebih', 'dari', 'serangan', 'terpisah', 'terhadap', 'sejumlah', 'fasilitas', 'dan', 'tenaga', 'kesehatan', 'sejak', 'awal', 'invasi', 'rusia']"
121,1533325962389372928,2022-06-05 05:52:51,sundingjalila,"aksi KKB papua di wilayah puncak papua yg sering membunuh guru hingga tenaga medis berdampak sangat buruk untuk masyarakat papua
guru dan tenaga medis di papua jadi berkurang, sehingga menggangu aktifitas belajar dan pelayanan kesehatan
masyarakat papua terus jadi korban KKB !",aksi papua wilayah puncak papua bunuh guru tenaga medis dampak buruk masyarakat papua guru tenaga medis papua kurang menggangu aktifitas ajar layan sehat masyarakat papua korban,-1,"['aksi', 'kkb', 'papua', 'di', 'wilayah', 'puncak', 'papua', 'yg', 'sering', 'membunuh', 'guru', 'hingga', 'tenaga', 'medis', 'berdampak', 'sangat', 'buruk', 'untuk', 'masyarakat', 'papua', 'guru', 'dan', 'tenaga', 'medis', 'di', 'papua', 'jadi', 'berkurang', 'sehingga', 'menggangu', 'aktifitas', 'belajar', 'dan', 'pelayanan', 'kesehatan', 'masyarakat', 'papua', 'terus', 'jadi', 'korban', 'kkb']"
