User @,Comment Text
lucky_19888,iya mbk semua udh takdir .semoga mbk sabar ya
agoes607,"sebenarnya tidak menyalahkan,tapi kebanyakan gitu,salah diagnosa,saya sakit asam lambung,di kasih obat turun panas,"
novyraliaagatha,iya Bun. makasih yaa 😇🙏
kangbacok000,Pak itu obat sakit panasnya punya efek untuk antinyeri juga hehe. Dan ketika sakit lambing segala jenis obat anti nyeri ga boleh dikasih
nengandes3,maaf tp tmnku LG sakit LG itu periksa ke klinik di pabriknya dksh obat trus salah obat JD malah meninggal itu udh dicek. tp mungkin takdirnya bgtu tmn
tinajuntak10,"anakku kejang karna demam 39.5⁰ di rawat 2 malam malah harus makan bnyak ,susu dan cemilan bayi .. mungkin beda2 dsa kali ya"
novyraliaagatha,iya mungkin Bun. 🙏😇
tinajuntak10,yang kuat ya 🥺🥺
novyraliaagatha,makasih Bun 😇🙏
hanssanjaya14,"Lah sama bund, DSA disini kalau anak sy berobat demam/imunisasi pasti di suruh banyak minum susu krn ank blm mpasi jadi disuruh banyak minum susu"
tinajuntak10,betul ..baru tau anak kejang harus puasa.. puasa itu klo ada tindakan op
hanssanjaya14,Walaupun mau op ga ada puasa ampe berhari hari 😭😭
fandiww46,owh..... gitu ya disuruh puasa... jadinya kebablasan puasanya.. 🥺
novyraliaagatha,hihi iya pak. tidur mulu ktanya efek tidur. ehh tidur selamanya
fandiww46,jd penyebab kematiannya kenapa? puasa disuruh dokter atau karena penyakitnya? jng mpe bikin tren tiktok tp menipu yg salah dokternya karena puasa😂.
novyraliaagatha,saya ga menyalakan dokter pak. cuma dokter blg ini efek obat jdi tidur. mungkin biar buat saya tenang dan udah takdirnya jg. 🙏😇
irmanuraeni08,"ank saya dulu pas umur 3 bln,kejang di rawat,trs2an kejang,,1 mnggu di rs gk sembuh2,di baww plng ajh,alhmdllh membaik.yg kuat ya bund.🥲"
novyraliaagatha,Syukurlah Bun. makasih yaa Bun 😇🙏
homecoffeebeans18,"Maaf ya bun, kenapa harus gitu aja percaya omongan dokter ya disuru puasa sampe 3hr dan krn efek dari obat"
kaniania1212,Ya takut salah. Tar d susuin kenapa2 malah ibunya disalahin jg. Ya namanya anak sakit kadang kita jg bingung mana yg bener mana yg salah
novyraliaagatha,dokter lebih ahli di bidangnya Bun. mungkin emg anak saya takdirnya sampai disini 😇🙏
novyraliaagatha,iya Bun. udah takdir anak saya smpe sini mungkin Bun 🙏😇
kaniania1212,Iya bun. Tetep semangat. Semua sudah takdir. Ga perlu salahin diri sendiri.
novyraliaagatha,iya Bun. terima kasih Bun 🙏😇
ferasilitonga_ny.pakpaha,yg kuat ya bunda...ponakan aq jga dipuasakan diumur 1 hari smpe sekian hari.tp memang gk tidur trs.malah nangisnya meringis
novyraliaagatha,anak saya tidur Bun kadang meringis2 aja tpi merem. udah takdirnya dy Bun udah ga kuat mungkin dy. makasih ya Bun 😇🙏
kebidnugroho,pasti ada keterangan lebih dari hannya biar puasa dan tidur krn obat
novyraliaagatha,iya pak. dokter susternya blg kyak gth mungkin biar saya ga kepikiran 😊 saya jg ga menyalakan. udah takdir anak saya smpe sini 🙏
ferasilitonga_ny.pakpaha,"hai..ponakan aq umur 1 hari, sesak.masuk inkubator, dipuasakan jga.udh waktunya bsa minum ASI perah, baru bsa dikasih.dipuasakan itu Krn ada indikasi"
novyraliaagatha,ohh gth Bun.. makasih Bun 🙏😇
ferasilitonga_ny.pakpaha,bunda ttp kuat ya.. smngat...balik lagi Tuhan lbh syang sma dedek...🥰🥰
yanitriputri,sabar bunda.dede udah gk skit lgi🤲
iniikasn,jauhkan aku dr sound ini 🙏🙏
geraldjhon09,rip
novyraliaagatha,makasih 🙏😇
geraldjhon09,kamu harus kuat ya sis
anglisna,"sabar yh CC..
dd tiket surga buat ortu'a"
novyraliaagatha,makasih Bun 😇🙏
tauruscomel85,Koma itu kk 3 hri gk bngun😪😪😪jd ke inget almh kkk ku😭😭😭😭koma 3 hr an & kmudian mnggl😭😭😭😭
novyraliaagatha,turut berduka cita ka buat Kaka nya 😇🙏
tiktoktiktok23411,Turut berduka ya bun..
chaldeniezz_ekhy1,senasib bund
jenniearvani,anak demam dengan suhu diatas 39 dikasi penurun panas tidak turun segera bwa ke igd ya bun jgn sampe telat ...
rarasa123,Indikasi dipuasakan apa bund kok smpai 3 hari?
novyraliaagatha,buat bersihin Bun ktanya. tdi yg komen buat diliat penyakitnya apa.
rarasa123,Kalo blh tau adeknya skit apa bund?
rarasa123,Apa gk dipasang selang mkanan bund? Masa iya 3 hari ga di kasih susu 🥺
novyraliaagatha,kejang bun
makjoss8,kenapa sound.nya ini fyp meninggal semua😳
novyraliaagatha,iya ka
dapurbundarizki,"Musiknya jangan gitu juga kali mbak ,, 🙏 itu kan kemalangan kehilangan"
novyraliaagatha,di fyp saya kebanyakan pake musik itu. 😂
dapurbundarizki,alfatiha ya Bun🙏
rumahsulamalis,Ankku jg bun d suruh puasa 2 hari meninggal 🥺 kena prank dokter
novyraliaagatha,sakit apa emg Bun ? sabar yaa buat kita peluk jauh 🤗😇🙏
seferine_yolanda,"ya Allah smpe 2 hari ya puasanya 😳 anak saya hampir shari smalem krna saya rewel, ahirnya mreka kasi klonggaran minum 1 ttup botol.. nangis liatnya"
novyraliaagatha,sehat selalu buat anak bunda 🙏😇
rumahsulamalis,Jantung bawaan lahir bun 🥰 pelukk dari jauh bund 🥰🥰🥰
novyraliaagatha,punya tiket surga kita yaa Bun 😇🙏
kebidnugroho,artinya bukan krn gak minum 2 hari bu...
fandiww46,owhhh meninggal karena disuruh puasa ya bun... tuntut bun..
novyraliaagatha,entahlah bun. saya gabisa berbuat apa2. cuma bisa ikhlas 🙏😇
fandiww46,"loh katanya disuruh puasa trus meninggal, brrti karena puasa kan? kok brubah jd tidak tahu?"
chalistasari,semua sdh takdir..anakku usus buntu puasa 3hr alhmdulillah sehat smpai skrang
novyraliaagatha,iya Bun. udah takdirnya 😇🙏
nurulnomol,"puasa sampai 3hari itu krna apa ka,, mau operasi,/habis operasi"
novyraliaagatha,dibersihin Bun. katanya ada ktoran
chalistasari,"mau oprasi puasa sehari..setelah op itu 3 hr puasa karena ususnya dpotong,karena ad daging tumbuh d dlam usus"
tiwi101010,"Bukan krna puasa’y, tapi krna kejangnya anaknya jd meninggal"
novyraliaagatha,iya dan takdirnya sampai sini 😇🙏
heriyati010,apa nya yg dibersihhkan?
heriyati010,"oh, kok anda tahu?"
heriyati010,apa yg menyebabkan anak ini kejang? dlu terapi apa yg diberi pd bsyi ini?
novyraliaagatha,kurang tahu saya Bun. 🙏😇 ada yg komen untuk cek penyakitnya
novyraliaagatha,awalnya ank saya panas bun
saskiating2,kayak anaku jg gitu dan ahkir nya dia ningalin aku juga
novyraliaagatha,turut berduka cita yaa Bun. tabungan kita disurga 😇🙏
babymix.satya,"anaku dulu dua Minggu panas naik turun diagnosa ngawur aku ganti rs 3 hari sembuh ,berkat Tuhan🥰 turut berdukacita 🙏"
novyraliaagatha,syukurlah Bun sehat² yaa Bun buat anaknya dan bunda sekeluarga 😇🙏
babymix.satya,amin terimakasih untuk anda dan sekeluarga juga 🥰
nabilarahayu05_,"serba salah mungkin ya waktu itu karena panik , masa sih mau gg percaya sama dokter kan ahli , tapi ternya lebih betul feeling seorang ibu ,"
novyraliaagatha,harus ikhlas 😇🙏
mayadindasusisilawati,"yg sabar yah Bun, saya juga pernah berada di sisi bunda🥺wlpun itu sakit pingin rasa nya menyalahkan dokter tpy udah takdir jdi kita harus ikhlas."
novyraliaagatha,betul Bun kita harus ikhlas biar dy tenang. turut berduka cita jg ya Bun. 😇🙏
adreena_saila_,"sbr ya Bun dd nya jd tabungan bunda kelak. saya pun prnh merasakannya. obat nya cm 1 cpt punya anak lg Bun, biar dunia terang lg&bs lbh cpt ikhlasin"
novyraliaagatha,amin. makasih yaa Bun. turut berduka cita yaa Bun. 😇🙏
adreena_saila_,peluk jauh Bun.. yg kuat ya Bun. saya yakin Bun pst bs lwtin ini smua
yuliana22179,anak saya kemarin2 juga bapil bun.. sampai panas ternyata gejala tifes harus di rawat di rs. alhmdulilah sekarang sdh smbuh
novyraliaagatha,syukurlah Bun. sehat2 yaa Bun buat anaknya dan bunda sekeluarga 🙏😇
yuliana22179,Amin bunda.. yang sabar ya bunda dan sekeluarga.. aq juga pernah ngrasain di tinggal anak umur 8bulan sakit krna db. 🥺salken bunda dari ngawi jatim
novyraliaagatha,turut berduka cita ya Bun punya tabungan surga yaa 🙏😇
yuliana22179,iya bunda.. dan sekarang sudah punya anak 2 lagi saya cewe cowo tapi tetap kirim doa untuk alm anak q stiap mlm jumat🥲
bawinyai_,sy pernah diprank...disuruh pulang duluan kata mereka anak sy baik baik saja..baru sampe 5 menit di rumah..dpt telpon dr RS. anak sy sdh berpulang 😭
novyraliaagatha,turut berduka cita Bun 😇🙏 tabungan disurga yaa Bun
bawinyai_,terimakasih Bun 🙏😭😭...masih sedih sampe sekarang kalo ingat kejadian itu..kaya trauma dan perasaan bersalah
novyraliaagatha,sabar bun. harus kuat kita dan jgn ditangisi biar tenang anak² kita. klo udah waktunya kita pulang mereka jmpt kita. 🥰
henihenhon,"mau bilang ""SEMANGAT BUNDA"" tapi kek bulshit ga sih, aku tau ini hal yang ga mudah kamu lalui bahkan sampai 1 atau 2 th kedepan. krn aq jg ngalamin."
henihenhon,tp 1 yang pasti aku hanya berharap yg terbaik buat kamu bunda bunda yang di tinggalkan buah hatinya.
henihenhon,jadi sad kalo liat postingan kaya gini tuh jadi ky mengorek luka aku juga... keinget anak. yok bisa yok bunda...... 🥺
novyraliaagatha,amin. makasih Bun 🙏😇
ameliazifa,anak saya jg umur 22bln pun pulang ke surganya allah aamiin semoga anak sy dan anak mba nya husnul khotimah aamiin....baru 2bln
novyraliaagatha,amin 😇🙏 tabungan kita yaa bun
ameliazifa,bissmillah semoga kita bisa mengikhlaskanya....aamiin
nayudra,"Hmm setahuku misal ada baby yg koma pun , tetep dikasih susu lewat selang, soalnya sodara ada yg gitu"
novyraliaagatha,kurang tahu Bun.. mungkin beda². nnti saya di sangka menyalahkan dokter suster. padahal saya jg udah ikhlas. 🙏
nayudra,"Ya sudah bund, tp sbnernya g papa kok nyalahin dokter, krn ponakanku dirawat 2 mg di RS A g diket pnyakit, Baru 2 hr di RS B ternyata kena virus CMV"
novyraliaagatha,terus keponakan bunda gmna Bun ?
nayudra,"virusnya dah terlanjur sampe di otak, seandainya aja di RS A dah bs ngedetek virusnya, krn di RS A hasil tes darah smua baik"
zakivale2,sabar turut berdukacita nanti insya Allah di jemput sama anak nya di pintu surga di tungguin orang tua nya
novyraliaagatha,amin. terima kasih Bun 🙏😇
zakivale2,"sama sama saya pernah di posisi mbak,malah 2x"
gak_fyp_gpp,"yaallah liatnya aja hati saya sakit bgt dek,, krna anak saya juga abis demam panas tinggi, ini yg dikhawatirkan dari demam panas tkut kejang sampe sya"
novyraliaagatha,sehat2 yaa Bun buat anaknya. 🙏😇
gak_fyp_gpp,"Aamiin, ini anaknya gejala nya cuma berawal dari demam ya Bun trus kejang ?"
novyraliaagatha,betul Bun. dri dokter anak di rujuk ke RS dan di RS di opname 5 hari mungkin udah gakuat anak saya Bun.
gak_fyp_gpp,dari kemarin juga anak saya udh dikasih sanmol panasnya ga turun² akhirnya aq balurin irisan bawang merah kasih minyak telon ke badannya baru turun
zahraarga2,aku dah ngalamin ini.tp g ada guna menyalah kn pihak RS mereka ttp yg paling bener menurut mereka .anak sekarat yg d tanya ini itu.bukan pasien yg 1
novyraliaagatha,betul Bun. mereka juga udah berusaha semaksimal mungkin dan takdirnya anak saya smpe ini 😇🙏
zahraarga2,iya kk...mdh2an bisa berkumpul d surga by Allah
a.shaqueena.a,"sakit apa? klo baby ku dlu bru lhir minum ketuban, jd juga smpe d inkub,dselang,d infus, bahkan pertama x aj puasa smpe 2hri, bru d msukn asi pke slng"
novyraliaagatha,awalnya panas bun terus kejang bun. skrng anak ibu gmna Bu ? sehat kan ? 😇🙏
a.shaqueena.a,"kata nya reaksi air ketuban itu 3hri.. klo smbuh ya akn menter baby nya.. klo ga ya yg aneh"".. tp allhamdulilaj sehat bund.. bunda yg sabar yaa.. 🙏"
anggun05059,"turut berduka cita ya bun, sya gak tau knpa bsa sprti itu dedeknya.. tpi komen yg ibu d sematkan, sya ngakak sih sma komen netizen😅😅"
novyraliaagatha,terima kasih Bun. 🙏😇 iya di sangkanya saya menyalahkan dokter dan suster.. Padahal saya jg ikhlas mungkin udah takdir anak saya smpe sini.
anggun05059,"sama-sama bun, hrsnya sesama ibu dan wanita bsa saling support, gak ush bnyk blg ini itu dlu ke Org yg sdg berduka krna kita gak ada di posisinya"
anggun05059,sebel sma org yg cma bsa ngmng
sylva166,anakku juga di Nicu ga boleh kasih asi sejak lahir sampai hari ke 2
novyraliaagatha,skrng kondisinya bagaimana Bun ?
sylva166,Alhamdulillah skrg sehat bun . udh mau 2th usia nya maret ini
novyraliaagatha,syukurlah Bun. sehat2 yaa Bun buat anaknya dan bunda sekeluarga 😇🙏
sylva166,karena kata dokter dan baca2 juga bayi itu punya cadangan makanan untuk beberapa hari setelah dilahirkan bun .
sylva166,Aamiin Ya robb . bunda juga sehat2 bersama keluarga ya 🥰
novyraliaagatha,"iya Bun. Udah takdir gabisa di jauhkan Bun. 🙏😇
sebelum dy meninggal jg ada taplak tangan bayi tempel di jendela Bun. mungkin salam perpisahan 😇"
novyraliaagatha,Amin. saling mendoakan yg terbaik yaa Bun 😇🙏
sylva166,Yang tabah ya bun .. Kelak dia nanti bakal nunggu ayah ibu nya di pintu syurga ..
rengganis23375,"surga tempat mu Dede,,
semoga keluarga yg di tinggalkan diberi ketabahan serta kesabaran,,Aamiin..🤲"
novyraliaagatha,amin. makasih Bun 🙏😇
yemimaputri96,"yg kuat y bun, sbgi pelajaran buat kita.. baru aja kmrn anakku 15 bln panas ak asi nonstop smpe 42C cpt"" ak lariin ke klinik disana dikasih obat"
novyraliaagatha,makasih Bun. sehat selalu Bun dan anaknya 🙏😇
yemimaputri96,"sama"" bun... nanti suatu saat diganti peri kecil sama Tuhan y bun"
novyraliaagatha,amin 🙏😇
mgbrnmlk,"heeey aku waktu abis melahirkan cesar ga ketemu sama sekali sama anak 4hr, ga minta asi aku juga sama sekali, sakit bgt rasanya kalau diingat dan akhi"
mgbrnmlk,tp alhamdulillah anak aku sampai skrg umur 7bln lebih sehat
novyraliaagatha,sehat selalu yaa Bun anaknya dan bundanya 🙏😇
bacallalo,aku pernah kehilangan bayiku baru lahir rasanya menyekik bgt sampe tidur sm bedongnya 🥺tp alhamdullilah diganti allah dg jenis kelamin yg sm berat yg
bacallalo,sama juga mashaa allah yakinlah semua ketentuan allah
09kumbang,"puasa biasa ny buat di USG anak ny, kata ny biar bisa kdetksi pnyakit nya. anak ke 2 saya juga akhirnya meninggal dah blak balik RS. akhr ny g kuat jg"
novyraliaagatha,udah takdir yaa Bun. turut berduka cita yaa Bun. 😇🙏
09kumbang,"iya dah takdir kita cuma bisa ikhtiar sm doa saja, yg kuat ya bun insyaa Allah bakal di ganti yg lebih baik sm Allah"
trinanda08,sama sprti posisi aq saat ini mbak.😭😭😭Surga tempat buah hati kita mbak.amiin
novyraliaagatha,amin. sabar yaa mba buat kita. udah punya tiket surga kita 🙏😇
trinanda08,"amiin,tpi rindu yg tk brujung.nyesek."
riri090591,It biasanya pneumonia bund. Dia demam kejang. Demam kejang itu GAGAL nafas . Pneumoni adalah salah satu tingkat kematian tertinggi bayi dan balita.
novyraliaagatha,ohh gituh yaa Bun. saya ga di jelasin detail si Bun. makasih yaa Bun 🙏😇
riri090591,Anak bunda udh vaksin PVC ? 4x vaksin bund ? anakku dlu usia 3 bln demam 41 celcius dokter suruh cepat vaksin PVC takut demam kejang pneumonia.
andytajulikusumamalu,anakku juga koma dinicu. aku tanya knp gak nangis. perawat bilang nangis kok bu. karna dia gamau kita kepikiran
novyraliaagatha,terus anaknya gmna Bun ?
andytajulikusumamalu,"alhamdulillah tgl 23maret ini umurnya 2thn. sempet koma juga 1minggu, dibilangnya dedek lg dipuasain nyusu dulh. dahal lg koma😇"
andytajulikusumamalu,"sabar ya bun. takdir allah di ikhlaskan, insya allah jd tabungan orgtua di akhirat nanti😇"
novyraliaagatha,mungkin anak saya kayak gituh yaa bun. cuma dokter susternya takut saya kepikiran 😂 udah takdir anak saya smpe sini. sehat selalu yaa Bun 🙏😇
ahnafshirazy21,"semangat bunn,aku juga mngalami ini.. bru dtgl anakku umur 39hr. besok pas 1bulan kpergian anakku.. peluku virtual🥰🤗"
novyraliaagatha,anak kita udah tenang yaa Bun. smngt yaa buat kita. peluk jauh Bun 🙏😇🤗
ahnafshirazy21,"iya bun anak kita udh tenamg ,udh jd anak surga.. kita mampu,makanya tuhan kasih ke kita bkan yg lain🥰"
neo.zrf,mgkin sdah terpasang infus...klo dokter bil puasa mgkin ada yg hrus beliau evaluasi.dan klo sesak nanti kesedak pasti nyalahin jg kan🥺😏
novyraliaagatha,iya Bun. kita gabisa melawan takdir. mungkin dokter suster jg ngmng biar saya ga panik 🙏😇
neo.zrf,klo ditanyakn psti akan dibantu jwab.dan stiap tindakan pasti di ACC kan ke penanggung jwb pasien MB.mgkin captionny Videony dirubah
noviwidianti311,kecewa pasti sedih pasti nangis aplagi .. tpi jangan sampe menyalahkan tenaga kesehatan .. kita mau kerja ajaa di sumpah harus profesional
novyraliaagatha,iya saya ga menyalahkan kok. mungkin emg takdir anak saya. saya ikhlas. dokter suster ngmng gth mungkin biar saya tenang ga kepikiran. sehat selalu ya
heriyati010,kelihatannya sedikitpun pembuat vt ngga berani nyalahin kok tenang aza.
novyraliaagatha,benar Bun. saya ga menyalakan siapa2. mungkin dokter dan susternya blg bgtu biar saya ga kepikiran 🙏😇
kebidnugroho,captionya kena prank dokter suster
hafizhshyfa,"itu awalx gmna bun,,demam KH dedex atw tiba2 kejang
soalx ank cow q bru kejang2 jga,bilngx step"
novyraliaagatha,awalnya panas bun. terus dibawa ke bidan sempet turun terus panas lg kejang di bwa ke RS Bun. 5 hari di RS meninggal bun.
hafizhshyfa,"ya ALLAH Bun ank q jga gth kmrn smpe panik,,dioksi setengh jam Bun Bru MW nangis ,,yg sabr y bunda 💪💪💪penolong bunda nnti dijanah,q jdi tkt Bun 🥺"
novyraliaagatha,Amin. makasih Bun 🙏😇 d RS ga jelasin knpa²nya Bun.. disuruh puasa hampir 3 hari. gabangun2
chanelgggggg,"bawa nya langsung ke dokter anak jangan bidan,bidan bukan dokter dan bidan mah buat ngelahirin"
heriyati010,sy baru denger bayi disuruh puasa
novyraliaagatha,udah takdir jg mungkin bun. 🙏😇
hafizhshyfa,"kmrn aq lari kebidan jga Bun cmn bidan g MW nangani ,,dirujuk ke puskesmas dioksigen Bun ad stengh jam Bru teriak manggil sya Bun,,"
kebidnugroho,hanya medis yang tahu
heriyati010,"anak sy kembar prematur, saat usia 2bln panas tinggi sampe 40 dijln mulai step sy bawa ke rs trus di infus tanpa puasa n pulih sekarang sdh umur 22 th"
novyraliaagatha,sehat2 yaa Bun buat twinnya sudah pada gede yaa 🙏😇
user8634031940637,sound ny np yg ne😳
novyraliaagatha,di fyp saya pake sound yg ini. harusnya yg mana yaa 😅
user8634031940637,ne sound org happy🥺
user8634031940637,gk cocok sound ny🥺
hardiana12340,sabar ya bund
novyraliaagatha,makasih Bun 😇🙏
novyraliaagatha,iya Bun. terima kasih Bun 🙏😇
muhrakanzaabqory,"sama seperti anakku😭, Al-fatihah untuk malaikat"" kecil kita🤲🤲"
libraceria_,sabar dan terus semangat ya bund🥰
setyaning92,sabar bund.. syurga tempat nya in sya Allah.
syarishoop,sakit apa dedenya bu?
novitaagreini,skit ap bun emng y
artikananda29,Yaalh bund bar anak saya 1 minggu di panggil jugaa 🥺😭
hanifahsaja23,"yg sabar y bun...
maaf.. sound nya g cocok... kan lg berduka.."
syifarz18,Kita sama bun anak pertamaku juga meninggal🥺
wawanhendriyo8,"Sabar, bukan salah dokter, ikhlaskan.
bikin lagi 😳"
ayueza4,tp di infus kan ? kalau ga sama sekali ga mungkin jg
pakchandrat,turut berdukacita ya bun
setiaagung49,"takdir mba, Iklhas kan kpd Allah SWT"
ika.sy31,qt sama bund 🥺 rasanya msih sedih trs smpe skrg. gak nyangka bgt 😔
dhiannatasyadhian,sumpah ya anak kalo udah demam tuh saya paling takut 😭
berserihati,"innalilahi wainnailaihi rojiun
dedekny udh tenang di surganya Allah SWT"
azurashirin,semangat ya bun 🥰
aisyahzahra152,innalillahi wainnalillahi rojiun...de2 sdh jdi kbang surga bun
akuhensa,"bunda yg tabah ya, dede nya udah bahagiaa di surga amin🥰"
akitsan.inairdni,yang kuat ya kak. God bless you.
rahayurillakuma0,emngnya efek obat suka gitu🥺
sorayarizal,Innalilahiwainaillahirojiun turut berduka cita bun
3al_02,sabar bun insyaallah dedenya yg membawa bunda kejannah
dessy.chrysti,"bisa jd kejangny krna aspirasi bun, mkny d sruh puasa."
tokotwinkletwinkle,Semoga ditabahkan ya Bunda
vikkyalanr,soundnya kurang cocok mbak ee
bunda_dian01,"sabar ya bun, insyaallah nnt dksih malaikat kecil pengganti dd🥰🥰"
linggargupitaa,semangat dan sabar ya bund 🥰
retnokyu,ya alloh betapa beruntung dan kuatnya anakku bisa melewati masa2 spt itu
sheza_jasmine,"pnkn dulu bgitu, ada infksi saluran pencernaan. emang begitu di bersihin dulu, gak minum susu dll. usia -+seminggu lahir, Alhamdulillah dia kuat. smng"
nabilarahayu05_,"iya bund , saya pun juga pasti khawatir anak gg ada pergerakan sama sekali udh gtt gg ada asupan apapun sama sekali."
terimasandal,yg sabar y bund🥺 semua sudah takdir nya.. mau d gimanain tp semua manusia punya takdirnya🥺.. ibu kuat 🥰
titi.dewi.daryant,"Q JG BRU NGLAHIRIN. ANAK QW 3 HR G MINUM ASI. ASI G KELUAR SAMPE TURUN BRAT BDN. PAS MAU KLUAR RS BRU DECH ASI KLUAR.
jadi keuar or ga hars di isep."
goofy.saja,"ikhlas, do'akan yg terbaik bunda, dedek jd tabungan ayah bundanya di surga nanti, aamiin 🥰🥰🥰🥰"
yayoh8,kata pak ustad jg kalo orgtuanya ikhlas insya allah penolong ortu di akhirat
ownerwhpgallery,"almh ibu jg gitu, alasan disuruh puasa karna bersihkan ginjal,3 hr tanpa asupan akhirnya ibu meninggal 🥺🥺🥺"
jijnnijin,sabar ya Bun...semoga jadi tabungan akhirat. Kumpul lagi nanti. Sehat selalu ya...
vena_oktaviani,"yg kuat ya bun
tp prah bgt smpe 3 hri g d.ksh susu klapern & kehausn bun luar biasa bgt ya doktr & prawt nya"
inongpaulin,anak ke 2 ku kejang..tapi pas dibawa ke rs langsung dikasi obat..gak disuruh infus..malah disuruh makan minun yg banyak...
deaa_030903,"sama kaya anakku di kasih susu asi nggak boleh sama dokternya m terus disuruh tidur katanya efek obat, dan nggak sadar sampe meninggal😭"
atikah3944,dulu saya juga d preeng sama suster suami sudah ga sadar...d bilang pendiem untung ada yg berani ngebrg meja alhmdulilah suami sehat kembal..
tatiputricirebon,nanibnya sama kaya ank saya bun gk blh di kasih asi ..anaku bayi prematur lgi cumn sampe usia38 hri
sriwahyuningsih7859,"sudah takdir dedek sampai umurnya jdi ikhlasin aja ya bunda, biar dedek bahagia disana"
fidah739,sabar dan ihklas sy pernah di posisi ibu anak sy meninggal itu tabungan akherat ibu dan BPK percayalah dia sudah tempat yg indah surga Allah ...Amin..
irmanoeratoe,"peluk jauh bun saya juga pernh ada di posisi ini sama persis skrng bayiku sudh ada di syurga nya allah alfatihah untuk bayi"" qta"
isti13031992,iya anak saya meninggal dlu juga slaah nya siapa sy paham. masa saya dan nenek nya di larang berikan susu makan bhkan ga boleh minum air putih😭😭😭😭
ikajovan217,"dari semua bls komen ibu kuat banget ya iklas bgt
semangat aja buat ibu nya yya"
balqiscantika0,mgkin dkter ny ngasih obat yg bkn dosis nya.buat bayiny terus tidur .soal nya ank ipar sya prnh kejag di bwh ke rs Dn tdur ja.lgsung dipindhkn rs lain
reni_tea25,iya anak ak juga gitu gak boleh di ksh asi selama 2 hari satu MLM sama dr bukan nya sembuh malah ninggalin selama nya 😭😭
yayangfakar,anak saya juga dulu setelah koma pas sadar ga d bolehin makan atau minum susu selama 3hari d puasain
faridah34159,sudah merasa kehilangan bayi sama kasusnya kejang juga🥺🥺..siang dibawa ke rumh sakit sorenya meninggal
lisacasilas,infus kan bukanya itu nutrisi ya... karna kebanyakan anak sakit ga mau makan. kyk anaku di opname 5 hari ga mau makan.
fitrisuryani155,aku masih ingat dulu anak sepupuku pernh ngalamin d RS 3 hari puasa cm boleh di olesin air putih di bibirnya. dr mulutnya kelihatan minta minum.
heishaputri,jadi teringat Alm ankku bund. sakit demam kejang selama 5 hari .Uda berobat ke dokter. d bawa ke RS meninggal di jalan.😭
deladas,ya Allah ikhlas ya kak insyaallah ada pengganti Dede yg lebih baik lagi tetapi jaga kesehatan bahagia selalu kak amin 💖
aniesnurlatif,"pernah anak ada di posisi itu, 3 hari gak boleh dikasih makan dan gak boleh dikasih susu . semoga menjadi tabungan untuk orang tua aamin"
ayuapriani27,shrusnya klo dedeknya TDK sadar biasanya dipake NGT selang buat makan minum klo bgtu slm 3 hari ngk mkn minum susu ya 😭
qfa1110,"nah tu kan , sama kaya keponakan saya😭😭😭 ga boleh di kasi sufur selama 3 hari pdhal asi blom kluar akhirnya ga ad😭😭😭 udah tenang ya de di alam s"
kristina.mk1431,smngt ya bun
unazea12,"inalilahiwainailahirajiun, 🥺"
izzakang,sabar ya bun
andriachannel7,innalillahii wainnaa ilaihii roji'uun
renyzahabi,sabar bun
faisha.syari,innalillahi wa innailaihi rojiunn
ndomone,"yg sabar bu,dde udh bahagia dsana,🙏🏻🙏🏻🙏🏻"
aprisetiani30,turut berdukacita
lismaysari,sabar ya bunda
hadisaputra47,anak saya juga sama Bun.
dianasipayung846,sabar ya bunda.🥺🥺
thamimah,yang sabar kak...🥺🥺
bebilwinaila,sabar ya bun
farzanryhanzakial,"ke gitu, dikasi sound ke gitu"
dew1_kurn1a,sabar y bun🥺
linesagala22,sakit apa kak
evibarus3,turut berduka mbak
izzatullaili_10,sabar kk
intansoul,"yg sabar ya bund ,"
innarina93,Sabar ya bund🥺
chattime2022,rs apa? spill disini deh
dewilinda19,yg kuat ya Bun 😭😭😭
okefit3,anak saya 10 hari puasa karna di nicu
hiiiiiiiiiiiiiipi,"ko bisa si ngedit bgini, gue yg liat istgfar aseliii🥺"
riskikece0,yg sabar bun
wijayanti17845,"proses kematian memang begitu bu, tidur terus dan tidak makan/minum. dikasih makanan nggak bisa"
citraa_mommidera,sakit apa mom
zieana7,mohon maaf kenapa sound nya ini sih
borupurba096,jujur klo anak aq gk bergerak pas TDR Slma sejam auto cek idungnya 😂
m.ulfa7,Kenapa musiknya gitu yaak???😏
al.barra26,Ini pdhal sedih kk tp lagunyaa kayanya ga msk
momgabrian,sama anak saya dlu mulai lahir sampai 4 hari di rumah sakit kami di larang ngasi susu formula padahal asi saya pada saat itu blom bisa keluar 🥺🥺🥺
irfanrheiyurina0,sound ini mengandung bawang.membuat ag gak semangat hidup.
misbahulmusonnef,lagunya malah opahganamstalys😂😂😂😂😂😂😂
riamulya8,ko captionnya d prank sama dokter dan suster.
lismiwati0,sabar dan iklas itu kuncinya supaya hidup tenang dedeknya kak... aku dua kali kehilangan anak n anak aku kena kuning🥺🥺🥺🥺🥺🥺🥺🥺🥺
mybookstore127,nyalahin dokter suster....
durrotusituuus,"innalilahi wainnailaihi roji'un insya Allah surga untukmu nak..
turut bedruka cita ya kak. 🥲🥲"
diyanhurro,Bilangnya gk menyalahkan tp bilang di prank 😏
