User @,Comment Text
fleurlovin1__,lgi vc eh liat dikamera blkngnya ada yg ngikutin sungguh tidak terbayangkan😭
yrbeyy,anjr merinding @nazriel_jr
indaahfy_,itu yg merah2 samping dia org atau apasii😳
putriayufrd30,untung banget ni pake backsound yg ga nyereminnn😂😂😂😂
raihnyosmuh,"pernah jagain ayah di rs, tidur di teras RS. pas tidur ada aja anjir yang gangguin wkwk"
bellsssh,gw liat ini pas posisi di rumah sakit ruang isolasi dan sendirian:)
tanjulpunyaa,"aslii ngabb guaa lwt ruang Igd situu sampingnya sepii bnget anj deg deg ann, apalagi lwtnya jam 2 an😂😂"
agennigi_,rs ibnu sina mkssr too?hahaha
tiaraaazzyyyyyxxx,kak pas lu vc diblakanlu itu apa warna merah ngikutin😳
eppansky3_,"batre Lu ngab, greget gua liatnya"
gtw1701,@d0ntbeurselfff aku kira abng
mammiaw,lagi jaga bapa gw disuruh nebus obat jam 1 malem garagara dokter visit jam 1malem. dari ruangan ke apotik jauh bgt
ttltfiani,Fii anjirt lu lewat fyp gw hhihi #189
heii030,"kalo gw kayak gitu udah bilang ""mah, ke rsnya besok aja ya. mau pulang aja""😭"
satudua3duar,klo gua dah gua suruh dokternya/perawatnya nemenin gua☺️🙂
movetoheavenyuk,"heh gw pernah nyari buah seri dibelakang rs, pantesan dalem ati ko merah2 bgni gda yg ambil taunyaaa dkt kamar jenazah 😭"
cacahhhy,Aku ingat aku sorang je yang kalau di situasi yang menakutkan vc kawan kawan 😂
claristaolivia,itu yg di sblhnya spaa? kain merah? org kan🥺
zelpin01,😏jambi
dewyysulistya,p
_hnyyy,@imeldataniaaa sreemmmmmmmmm😳
fatmawatist,😭😭😭😭
ecocatfny,😌😌
denvario,@lexuspoke @ryuzinelxml sesad
porrrnesianparrapio00,@xaaaa_0 mrinding
valerie.gwendolyn,@frtzye @sophiraadriana the comments
ziq1479,me watching this at 2:00am😂
a0dah,selamat nguji iman ya bang
brwnsgr11,LORONG KEMATIAN 😷💖 @caramelregall
otoottootoo,pastu lampunya ada jedag-jedug 🥰
ezipratam827,"@,2o"
riaristiana5,.l
chandrasingal,-#🥰-#🥰
myxxy12,":😭᭄ᥬ😭᭄
ᥬ😭᭄ᥬ😭᭄ᥬ😭᭄ᥬ😭"
rzk_rizky01,porli
hartatahtaorangsunda_,koja kah?
tiktoksoundslink,https://bit.ly/panikngga3
kenalkansajasayaakmal,jmc
ndyyptr,@arkx_vdk 😌
kaiyuraakina,Phasmophobia versi live action
elinlea_18,😳😳😳
ilhammaulanasyaputar,5606
ilhammaulanasyaputar,p
kepoaelue29,😂
ilmailaim,weh😭
pieeyyi,😳😳
ghacalife50,lampu kena hujan
zalihaabdullah3,2:00 selalu ada hantu bayak😬
msfucknbstfrn,rumah sakit Islam kah?
ff_elsen11,auto geter2 tu kaki😂🤣
lovyuuu1000,Apa anda ingat saya pernah mevc anda saat saya di lorong rs:) @shortgurl_0
dualimaaaaaaaaaaaa,rscm
foxx245,*i
chelseacato21,@triobobrokfans_ @melody.abigail.taurus @
guaadadmanamana_0,ada apa tu di belakang😳
__piqahh05,klau dpt member yg jenis menyakat tu pisyanglaaa🤣🤣🤣
suka.kamu63,[SLAP]
butterfly77.jpg,woah
neva121120,@Its._.GetainnitXD tuh
nbiilaaaaaa,@princemz0 😳
nurraisya04,ngeri
king_aryaa,tau
itsukichan68,fiks di situ kecepatan lari lu di test bang wkwkwkwkwkkw
samasamatrip,"Liburan ga, Liburan ga, Liburan Lahh masa dirumah terussssss 🏝🌋🏜"
yxzaaaa_4,lo yg tersesat Gw yg tkutt jancok😔
pengencakep.wkwk,mungkin setannya lagi tiktokan😅
riansah96,"Gua sie klo sampe di tongolin auto gua teriak gua ramein biar semua pda keluar dokter,suster,pasien²nya sekalian sama mayat diruangan jenazahnya"
kiranalovelyta30,belakang merah2 apan dah..kaya jubah 😳ters ada org ny muka ny item bgt 😳 salah liat kali y gw...
alfyprsty,sama setan aja takut wkwkw
barunaaaaaa._,gua tau perasaan lu anjim😂
hiloteen_05,mungkin setannya lagi dugem
lidiyahlidiyah1,ajak foto aja setannya pasti seneng😌
sihuman__,setanya lagi disko an yah mangkannya lampunya kelap kelip canda disko
nzhry_1,"mantev,dj"" sama. setann😌"
yayayayaayaya055,"seremmm amat RS ny, jd takut gua kalo ke RS seremm :'("
ilmanktsiro,pasti setiap rumah sakit serem yakk🤣🤣
slay_gurll._,di sepanjang lorong itu aku tak ada nyali🗿
beban_pemerintahh,Njay serem amat😳
nyonya_chanyeol,sereeemmm bang
sce433,rs cengkareng itu.. gak serem anjim
ikyaja45,"gw pernah ke situ
serem njirr😳,kaya ada yg ngikutin dari belakang"
ellenawhiz,malah vcall jd malah serem kan bs liat belakang
levimalekul,Yah Penakut
_jenn1ekim,woy serem
peachenis,GILA SEREM BANGET
lliissttyyaaa,gw paling benci sama lorong rumah sakit😌
putriivaniia,serem bgt
chrisellia05,wktu bapa w di RS gatsu lwatin lorong serem bgt jg anjir
jjssttme,@manusiabaik180 aku pernah cok tpi rame rame asekk pas ke dompu kemrin nnti aku krm videonya
urfavrtgurll2,"kalo gua diposisi lu udah nyanyi² kaga jelas anjrot biar ga ketakutan, kalo masih takut suara gua lebih dikencengin lagi😭💔"
username1923465,ngab pakek sound Lingsir wengi versi remix nya dong 😂
lutoriyanf,"apa cuma gw aja ya yg tiap ke RS kalo malem gabisa diem, pngennya jln2 trus sampe gasadar kalo udh masuk area kamar jenazah 🤣 kek ada tour guide n😂"
ikhsan_turu,@karinn1140 kata dia g seram😳😂
ryuhilang,kalau perasan dalam sound ini ada dia sebut Malaysia noob
userecaaa,@_mochiee_ seram dia lain mcm😂
omanguyy,https://vt.tiktok.com/ZSJ6xEjoe/
sudik_new,@febiyaw @itakk__ @trtyn
isaccmlbb,@farreldo10 @ahmadfebriza1
bilaaaaa______,@safiraptriarifin @iyaspinani
ochaxxxx,@kwinypie_ @virgogurll9
mejikwaw,@anjmstk__
xxxxyyyyzzzz00,@busetdahyaelah
ravekaniraz,@taaalaah
00tumiskangkung00,@inyeop00
anddd29,@veenyaud
sepertiyupi,@yourbobrokgirl
anjayani_01,@succinuranii @eveisalilsleepy_ @anakmamaubai
umaaui_,@pefee_
dzauki,@botxbabypan
vehiclesh,@llyjmchn
angiebarlynee,@wxdscheng
icecrerrm,@yxtam
krn44_,@ilaa941 @gren030 @mitun_0
idfcwthyll,@soaraaia
sherr4nne,@occhalue
hysherinnn,@cacacalalala123 @nadseuuu @g_28_lvmyslf markicob
ramadhani854,lryetevkkkllllllx😅
shiyorinoo,@ellysaaxxxyz 😊💔
faizahfh,@183duaribu
joshualaurentius92,@brendhafeliciaa
ftddp,@x.avocados
gatau.m4l3s,@hola.bij
