User @,Comment Text
setyalaoly,kok bisa gitu mata kk
ininayacecans,maaf bu sy mau nanya mata kiri nya knp ya?
nurhalizamadinah4,mata kk knp
susiverawati49,itu kenapa
syifa_1470,kak tangan nya mana
lielie_lya,itu knpa kak matanya😔😞
stellaputri3,knp itu oyy serius nanya
angelina.sshine,"maaf kak itu knapa emnk ?
maaf aku tnya g mksd menyinggung"
jodohbapakmu01,"maaf kalau pertanyaan aku agak menyinggung, tapi ini mata kakak nya kenapa ya? aku liat di post nya dulu baik² aja"
ajatnancy2,maaf ka emg knp dengan mata KK tadinya
anakmamilehahasanlehaha3,di kenak apa itu kak
kenyolkenyol0,maaf kk🙏 mau nanya itu mata nya yang sakit itu bisa lihat gk kak
baymoms,maaf ya kk emang nya kenapa kk mata nya kk itu
jujutsu047,maaf kak jadi kedip atau merem gimana?
gabutdoann4,emg itu knpa kak?
itsme_els,emng itu kenapa kk awalnya
rian_knd,Kak buat mata rasengan Atau Byakugan😂
warsihqut,"bisa lihat normal ke 2 nya ka maaf,,,soalnya mataku az pandangan udah berkurang banget"
rahasia_mie_bakso,emng mata kk kenapaa
ghaaa78,Itu knpa kak?
______hoba,itu knp?
ganz7896,emang itu kenapa kak?
4maretgualahir,itu kenapa
fany2simbolon,itu mana nya kenapa kk??
winjhonson,"mohon maaf ya kk, aku mau tanya itu mata kk knp?"
ketotlasmini,itu kenak apa 😳
noerhadihadi,ya Allah..itu knapa k..
attaattar,maaf kak... tp itu matanya masih bisa melihat kah?
mama.madu3,kenapa itu syng
christyngonzales,"SEMOG CEPAT SEMBUH YA ...
TUHAM YESUS JAMAH...
🙏🙏"
yantineshakhan1,Knp awalnya buk
bonivasiatl,Tuhan kiraNya menyembuhkan amin.
nmjnie94,tuntut rumah sakitnya kak
gatauawikwok,Mata pinggirnya masih bisa melihat tapi burem atau sama sekali ga bisa lihat kak matanya?
itz.4ur3ll,"jujur sebenernya kk ini cantik tp karna salah obat, jadi begini
andai waktu bisa diulang biarpun sekali"
slvifbrynti89,CARI DOKTERNYA SAMPE KTEMU BIAR DI TUNTUT😏
mamachika,mata nya masih sakit gk kk
fife99naa,kk yg Prnh ke Binjai Km 13 bkn?
tresia88_real,semoga sembuh matanya kk
zero56_1,"lapor polisi kak , pasti polisi nyariin dokternya sampe ketemu"
kamucantikyy_,itu infeksi malah infeksi nanti yang kena organ dalam lain
feini480,Rumah sakitya tuntut kan buktiya mbak ad mf🙏🙏
ara_9_9,"periksa lg ke dokter mata,, ada bpjs kan?"
put_wrtm,kak tananya ke rumah sakit itu
afdhal712,tuntut rsnya
ratumaut,"rumah sakitnya lah tuntut kak,."
rosespark01,lapor polisi ka
lollipopgirls01,Yang perlu anda tuntut RUMAH SAKIT nya sayang bukan Dokter ny biar mendapat tanggapan dan perawatan lebih baik lagi
alfieetamim89,"Lapor polisi, kan nanti polisi yang ngusut, kan pasti pihak rumah sakit di introgasi"
bellanovita033,kok bisa gitu kk matanya cepet pulih yaa semangat
braitwhitegoat10,"usut tuntas kak ni kasus, enak banget maen kabur aja, emang org2 atau dokter yg kerja disitu gak tau kabar sekarang pelaku dimana ? bisa aja digali lg"
zeutzy,kena penyakit apa ya kak
arga_arfa816,KK coba kedipkan mata nya🥺🥺 maaf ya KK kalau sakit🥺
restukamar,tuntut rumah sakit nya
menanti_kekasihh,persis kek adx mamak ku mata kmu sist..sampai melihat pun rabun🥺smoga CPT sht sist
sebutsajauser,Rs nya mba tuntut.
nokomen405,"maaf sebelumnya ,maksud saya .aku punya teman nah dia make soflen tapi ga bisa di copot lagi makannya dia kena infeksi radang pada mata"
antoriantori6,tuntut rumah sakitnya
yya_cntk098,tuntut rumah sakit nya kk🥺
wibuu462,di tuntut aja rumah sakit nya kak aku kasian lo sama kakak nya 😭
satuni.21,sm sprti kk qu oprasi katarak jd bgt
kucingold_,NAMA RUMAH SAKITNYA APA YA KA? tolong di jawab kak biar kita semua tau
mickaii93,dm ka novi Pratiwi . insha Allah dibantuin
sezav1,Mf mbak tpi itu knpa ya ✌🏻
hotrinasarisiagian,mata jomby😳
umikholifatunnisa05,kenapa itu ya kak?
_yaa_53,kayak mata ibu angkat gw sampe²ayah gw benci bet ama dokter:>
_yaa_53,"mana di hisap pake benda di mtnya,,untuk ilangin lendir²/kotoran dkt matanya,,eh tau²nya matanya bengkak dan sampe hari inii masih sakit alhamdulilah-"
adek_aqilla1,"ni sama kaya kasus yg pernah viral dulu mau kasih obat tetes mata salah ngasih dikasih obat tetes telinga
tapi pihak nakesnya langsung tanggung jawab"
nurkhoirul___,maaf kak ya setau aku klw abis oprasi mata rata rata gagal
ccezzo,"ya rumah sakitnya yang dituntut kak, kan bisa soalnya memperpekerjakan dokternya"
badut.538,rumah sakit cuma ada satu dunia atau jauh
boyamanbinar,serah kan aja dekpada takdir semoga kamu tabah ya
jangpertgmail.com,tu matanya knp ?
_m.asif,mata nya boleh nampak dua² nya ??
annabelle_1299,Mata menonjol keluar akibat penyakit Graves
nengodile,chucky
alialia052,done follow sahabatku.. salam dari medan🥺💪👉🌹🌹🌹
user229367793,rupa lolondi
huzaimahassyfa,yg sabar ya kk semoga cpat sembuh
andiraputri42,kk sehat trs ya💗
nathasazefanyatin,tapi kk tetap cantik kayak bidadari🥰😁
lovingtomoee,@nsyaacntii
sllunt0,@leogrrillss @kadekdewiarsinta
awrellzz09,@xymelyaa01 @kalyca_ack @hahayloll kasian y gaes🥺
p.rxe,@kmbngul
xxbbyika,@laila_qq
bbybrigt,@callmesofia71 @gosakepooii
arieyaaa,@hangabut @userh3r0in
dsygxx,@apsi848 🥺
rikarayandani,smngttt kkkkkk cyggg
zeerarmdni,@sukaboba343
mangandhekk,@elsiyaramadhani38 @auraprendd 🙃🙃
irrrennnn,@donnaaaacantik
alv1r4,@dr. Farhan M @dr. Kevin Mak
uciiiittt,@bungaavv_
itsmecipaa,@dwiyusuf19 😭😭
loveydoveynotme,@gapunyanama52
jvyxyr,@lalila050 @novaalusiana_
prot.prot_,@angga.bramasta_ @xyzhanz_
keiizzxx_,@ntz.cinx
mowwieee_0,@ajdjsjkksh12345
aquaariumm,@Ara
nadinaa59,@shellx_07 🥺
project_trail,😢😢😢
naylazahrotussaadah,@arinii397 @sabdamariam
zainab82887,🥰🥰🥰🥰🥰🥰🥰
nita_611,@gtwbye__02
_nzwaa18,@bjlsyxloy
selli_silvia23,@aymanalts
mutiaasvra,@jp4yyyy
useerkesayangan1,@dndaazrrha @punyaydha
males_upload13,@araara2605
ocayyyy_,@Ayman Alatas
auuuuuxq,@zazeyaa0
y00_17,@xhnn02
velldyyyyy,@.kingfrieza @akmlsyrf @not.found407 @lexxxstt
kadekjemma,.
sugarbaby797,@viaa
jaemingfhuhu,@bublepuffie3
allkhtm_,@bbygrls0427
theycallmeunaa,@crybbyrl @tiramizzuuu
honest_review_,@aymanalts
strawberrychesse6,🥺🥺❤️
nindiawwww,@@sy_xfaaa
chocooecolatte,@sucaxfy
.taa01,@luun_n
