User @,Comment Text
momr4d3,dmn ni?
adzaafnan,d bandung adakah ?
trianitabudi,yang di belakang pegang alat apa tuh
ratriariyani,Surabaya alamat nya dmn suhu?? pingin kreekkkk kreekkkk
asyabya,minta almtnya donk klo boleh
mukhammadrifai706,sakit .. alamat nya dimana ya kak dokter ini .. badanku juga miring sebelah
salimahalyarohma,master dimana nya pekan baru nya master? pliss bls
andinurafika00,Pekanbaru nya dimana ?
rizkaagustine0,mau dong di buka di jayapura
cimbulll1,sa kit🥰🥰🥰
atikwulandari10,solooooo dongggg
kang_tempel001,@ayurizky24
cis.id,@Vivin
asiadebri23,@boosgoldie
elisusi7,🥰🥰🥰
eviindri4400,😂😂😂
apasih.hei,@ypm0298
wedianenda,👍
umk37,👍👍
d4n4rdono,🙏👍🙏
alfared4972,?
aretasalma08,😁
alfulaila02,🥰🥰
efendiyusuf993,wajah Bu dokter desahannya😁
andi_wibowo18,"dokter ngobatin pasien ❎
dokter berobat sebagai pasien ✅"
sheilacyntia,ga perlu aaaa aaaa gitu si
