User @,Comment Text
yuliyanahyuli112,"doktt kali suntik putih bisa gak yah di glafidsya.
soalnya saya suka mls klo pake cream2 gtuh apalagi harus pke siang malam"
pertanianorganik,"pejuang jerawat nih dok, pengen bisa bening kayak kaca juga 😁, ada ga dok cream acne yg bikin glowing? dan beli dmn ya dok"
mirzayuniar,halo dok surabaya Ada gak temp at perawatan nya
yeniiparamithaa,ini paketannya aman utk hamil dan busui ga dok?
lilydarma78,salam glowing bu dokter🥰
vi3n499bb,kalau diluar kota bisa gak ya dokter
morasri,"ahh malah ngabisin duit bikin kaya dokter nya muka ttp aza gk ada perubahan, temen"" sy semua pke skin care malah stop jd LBH parah ya ketergantungan"
asypaasypa331,"cantik banget 😁, Bu dok"
sarahaulia1017,"Pantes aja aku pas berenti pake cream jd kusam lagi, ternyata emang kulit aku butuh terus creamnya ya huhu"
rashmiktaqdirham,bener dok namanya usia makin lama makin bertambah harus dirawat kalau mau operasi baru kenceng sampe tua
sobatsakakoi,"Bisa Meling Meling Gitu Ya,🥰"
falisharahma12,bibir ampe jeding begitu
real.ndaa07,dok boleh kenall. muncul terus difyp🥺🥺🥺pngen kenal
hyeldafebbry13,"pengen bgt punya wajah glowing gitu, tapi ga kesampaian🥺"
haiimellas,Kalau mampu perawatan kalau engga wkwkwkw y diem 😅😅😅😅
qwertyuiop_903,semoga rezeky nya nular Bu dokter🥰
murgiyarti,pgn jg tampil glowing cm lbh pntg buat kebutuhan pokok kyk buat makan sm biaya sekolah anak 3 mgkn saat ini blm dicukupkan Alloh utk skincare ran
vikha280,dok untuk daerah Kaltim gmn cara bli cremx udh ad di shoppe kh
ekanurhamidh,pasti mahal ya dok klo mau perawatan dan Konsul langsung Sama dokter Reza nya 😢😢
a.mey25,aku pingin cantik kyk bu dokter 😳😳
maharzakiaalfaeza,"pngin perawatan,tpi uanya lbh milih buat butuh ank2ku dok... slh atau ndak..m"
ikagemoii,dok muka nya pake apasih bagus bgt😳
erfn23,"dok, pengenliat wajah ibu waktu kecil hehhe"
yelinurin,loker buat D3 perawat di klinik nya dng dokter🥰
_lila37,paket buat ngilangin flek kira** brp ya dok
fijelita,dok ada untuk ngecilin perut buncit ga
lyajane2,"qq dah pesen 2 pake sld shopee paket whitening dan acne glow cm msh tggu kedatangan paketx😁, soalx aq d papua, biasax seminggu smoga cocok 🥰🥰"
trey_2018,bismillah aja ya sapa tau dapet skincare gratis...alamak maafkan 😁😁
mama_jalu,pasti ketergantungan.. klo ga di rawat sebulan balik lg ke kondisi awal... hehe..
rizkyyunii,dok ibu hamil boleh gak sih pake skincare..
diamariana15,dok minum suplemen whitening seperti glutacid itu beneran bikin kulit putih ya? tentunya harus banyak minum air putih
melsafit29,makannya skincare rata2 cuma pemakaian 1bln yakk kurang lebihnya
tikaramadhan_,dok tp Ka Lesty ga putih2
rimawidya_,dok kasih taudong peraturan jadi dokter aku mau plis kasih tau ya dok
mamah_abim21,binggung bgt ama muka sendiri krn gampang kringetan 😌😌😌
adeknyakim_taehyung,"aduh Bun kece badai banget, jadi pengen muka aku bisa semulus itu🥺🥺ini muka aku banyak bopeng jadi malu"
endahkim3,skincare itu sebenernya buat merawat kalau glowing itu bonus coba deh tanya yg rutin skincare tiga berhenti pasti ada yg kurang gitu dimukanya
sri.wulan112,"dok saya udah pake yg acne glowing sepaket, trs klo untuk powder nya bisa langsung d pakai ga?"
12dina2,"saya jadi pingin coba skincare nya, blinya dimana?"
yo_poruh2,"pengen produk nya, tapi bukan kantong pelajar🥺🥺"
ngopiindulu,hadew kece banget.. ga dokternya g perawatnya pada.bikin terpesona hihi
laila_lala26,"pengen prwtn pakek prodaknya bu dokter,tpi budget pas""an 😳"
cicioci1,dokter cantik bagi2 skincarenya donk dok biar kulitq kenceng kyk dokter😁
wendi976225869,pengen muka seglowing itu salam dari lampung dokter🥰
bong_494,pengen tau merk skincare apa sih bu? atau nama klinik nya kok lewat terus di fyp tapi aku gatau nama prodaknya
anaqperempuansatusatunya,kak mahal gak sih perawatannya 😳
egydya0,maaf itu glow kesannya keringetan
rierien92,mau pakek apa aja kulit wajah klo kena matahari pasti kayak udang rebus dok🥺
user5271665060643,"dia dokter , tentulah tau dia cara rawat diri sedangkan kita yg biasa bisa juga, aku mah malah seneng lihat kak*nya cantik bukan iri haha,"
anisasukamakan,adain di malang dokterr
drajatunimamah1,klo KTP satu kali seumur hidup..klo wajah kebutuhan..hrs d rawat setiap saat setiap waktu
ernawiltoni,dok... mau donk SM perawatan ny. ada ga cream yg BS d order?
chamidahh,syukaaaaaakkkk banget Ama dokter2 ini
micky_afif,"gak smpe sna uang nya bwt bli scin care ,🙈🙈"
tiaramaharanyyy,"Pgn skincre an pake ini, tp aku org nya bedak kan bgt. Bole gk si skincre an tp tetep bedak kan😢"
riana20894,Dok kalo kulit susah putih apa solusi nya ya?
chaerulumamalghifari,sekali dtang hbs brp bu
anisasilvihidayah,dokter bener** inspirasi aku banget deh suka pokoknya mah sama dokter i love you🥰😁
wirahadianto,"HANYA UNTUK PENGGUNA BARU ( BARU DOWNLOAD) INI BAGI-BAGI 100.000💰
MASUKAN ID INI
ID : GBTZLDZAHXYW8
mantapp ga tuh sama-sama untung, terimakasih🥰"
evidiana29,di tang3rang ada klinik nya dok brp kira2 biaya nya
siti.utami,bismillah skincare nya bu dokter aminn🥰
dhonaaaaaa_,"bener banget dokter, semua itu adalah kebutuhan bukan ketergantungan😳 kalau pengen muka ga kusem & berjerawat ya harus ada treatment"
octavi777,Jadi pengen perawatan ksini 🥰
momoazriel23,"boleh tahu pakenya apa dok??kulitku kusam parah, umur 29 tapi wajah kaya 40an 😂"
cicidcuid7,Dok ngilangin jerawat batu gimana yaa?sampai bengkak terus ada warna hitamnya
prettynafa,dokter nya cantik cantik bgtt
puput0100,pngen muknya glowing kaya gt😌
dewirabel016,glowing semua Bu Dokter 🥰🥰
lovebywidya,"Semoga usaha aku bisa maju kayak kakak. Saat ini aku jualan baju Kak, namun belum ada yang beli 1 pun 😂. Mohon doanya teman teman semua"
kotitiw2,"gmna ya , bingung klo kelewat glowing bawaan nya jdi kek berbinyak gtu ga si?"
asmadani30,"dok. aku dulu sering pake pemutih. 2 tahun lalu coba ke klinik kecantikan. malah break out. gmn cara ngatasinnya ,😭"
nindy7777,"awal aq pake ms glow yg cream siang kaya kelly,cuci muka nya Kya Kelly. akhirnya ku putuskan ganti sometic"
diah_komalasar1,glowing bngt dokter
xxywzmes,"mahal engga sieh dok,perawatan ga"
zahrororo183,"bukan ketergantungan.. tapi ketagihan.. tapi,no comentlah😳"
kayla_nuri6,perawatan mahal dok ngk pengen glowing mah to sanggup bayar nya 🥺😁😂
bidaniecha95,uwwaow glowing banget🥰
jeebee_17,@JeeBee_17:@JeeBee_17:ka gkmau bantu aku kah🥺 abis kena tipu skrg harus ganti 8juta😭 bantu aku brp pun gitu🥺
aloy060698,kenpa perawatan di dokter harus mahal2 kan rakyat jelata jga pengen perawatan🥺
alfinaon2,bu dokter kulitnya sehat bgt jd mau🥺
haysayang_08,Bu dokter Masya Allah gelis pisan mani herang🥰🥰 tapi sumpah pas di keluarin lidah nya mirip banget lucinta luna dok😁
tacaaalia,dok apa kalau perawatan pakai cream dokter gabisa pakai makeup?
azkadia123,G nya kek lambang supermarket daerahku GARDENA
bayarutangsam,"resepnya biar putih rata begitu dok, perawatan disitu butuh berapa lama prosesnya biar bisa kaya Bu dokter?"
bayarutangsam,monmaap dari samping pas lagi geleng2 mirip kek Rachel vennya😳
vhikan,knp ya drs emua3 dokter yg terkenal...gue sukaaa banget sama dokter ini..fix ngefens banget
ulliiiiiyy,sampe halisny glowing bund😳
_xrxx,Pengen deh Glowingg kaya kaka
123nilapiliang,glowing bngt dok pingin tp g punya uang
happylifeme3,Dan juga daftar harga2 produk skincare nya dimana bisa lihat ??
happylifeme3,"assalamu'alaikum bu dokter , klinik kecantikan ya dimana ?? kalau datang langsung ,biaya perawatan Mahal yah ? dimana bisa lihat daftar biaya nya"
rinaafriyanti7,"mau nya sih perawatan dok @rezagladys , tapi apa daya sakuku tak sanggup 🥺🥺"
user6046760094929,termasuk investasi juga kalau perawatan wajah dok....menurutku sich
tonisulaemanbp4,isi dompet ku menangis bund liat. glow gituh😁
myafresillya,"suka banget deh sama bu dokter ini , lagi hamil tp tetep kelihatan langsing 🥰"
sriiebarbieceta,"kalau aku pengen x bening seperti ni,,saat ni ku pkek Bedak Miss Glow🥰"
lilisputrilustianti,pengen banget punya wajah mulus kaya bu dokter🥺
renarelansyaarsya,smoga aku cepat dikasih rizki sama ALlAH buat prawatan...karna sllu dihina suami.wajahku banyak bekas jerawat.bolong2
juang_eceh,"pasti mahal ni perawatan di dokter ni,mau kyk kamu dok🥺 tpi mahal"
supreme1000mcg2,"yang single yang mau cepet dapat jodoh atau pengen gampang deal bisnis, bisa cobain pheromone kami ya om/tante dengan ratusan testimoni asli 🥰"
mochii_ra,beli serumnya aja brp bunda
leonahijup,Aku pengen glowing gitu pake yg mana kak??
poow_3,sht sellu ibu dokter cntik 🥰
ninda1810,kak putih begitu apa pernah suntik putih @rezagladys
aishylla18,"klo ga punya duit gmna mau perawatan dok , ada buat makan juga udh alhamdulillah 😥😇"
okfix4,muka dokter mirip laki yah??😳
wirdacaem858,suka bgt ngliat Bu Dokter kece ini😍😇
wahyuni_kelana92,kakak.. mintak resep skincre ny kk.. muka ak susah banget glow kk
nrirhma_99,glowing nya kelewatan tauk risi nggak sih😳
kaumrbhaan,"@Indahmorc315:HANYA UNTUK PENGGUNA BARU TIKTOK LITE ( BARU🥰 DOWNLOAD) INI BAGI-BAGI 100.000💰
MASUKAN ID INI
ID : A94449474101
mantapp gaaa tuhhh🤗😘"
zahraijem,pengen bngt punya kulit wajah kayak gitu.sayang duitnya ga kuat 😂😂🤦🏻
shimabule28,klo perawatan gtu biaya nya brapa dok
santailah3,hidung oplas kh dok @Reza Gladys Prettyani Sari
MS4wLjABAAAA5DKloN-FXzTeKJ7IZdG9Vu-DgF2Nhtv2h4VU5VgmxuR-adQ1fb9IpGCy0MHmG5XC,"BAGI PENGGUNA BARU (TIKTOK LITE)
AKU AKTIF  TIAP HARI BIAR SAMA-SAMA UNTUNG KITA 100.000 💸
ID ku: A5302556499
SELAMAT MNCOBA!🤗"
amanda_julia19,aduhhh cantikk nyaa bu dokter😳😳😳
bang_ipul615,kinclong amet bu...
vinaarieska,dok..cabang nya ada yg di jogja gak si? mw perawatan.. muka ku kusem dan kering 🥺
r_agustin6,cantik bu dokter
henymarno1,"apapun kata mereka, ku tetap suka kamu, doakan saya ada rejeki ya bu dokter, biar bisa merawat wajah saya spt mu🥰"
nursalamahsalama,kepingin punya wajah glowing kya teteh..tpi berat di dana ..teh..😌😁andai aj ad skin care yg murah tdk brmekuri..😌
gusmun7,beli laminating dimana dok kok kinclong
dedehbustomisinag,"Gue gak munafik, tapi dokter ini emang cantik 🥺"
sitimaryamqbtyh,saya punya nya 100 rb dok gakbisa ke klinik dokter😂
bungawiduri91,"bisa GK dok,perawatan wajah supaya cantik,,pakai BPJS,,😁😁"
gpernahfyp277,kulit yg terawat memang ga bisa bohong...kece amat Bu dr
farzan.id20,yaampun dok glowing banget gemes sya😂
littlepony243,"knpa ya kalau liat postingan bu dokter ini jadi ngiri,bukan nya sirik tapi kapan aku bisa gtu ya dok, 😭 uang ni mnghambat segala nya😑
sehat trus🥰"
bee_babeegwyneth,se glowing itu yaaa
oktashari,"pengen banget glowing kayak buk dokter .tapi apalah daya kantong tidak mendukung 😢, mana kulit body aku itu kering mudah gatal2."
arn573,dok aku mau pake produk Gladys gmn cara pesenjya😌
evysusanty7,dok pengen muka licin kayak dr gimn caranya dok
evysusanty7,masyaallah mukanya licin bagus bangeet🥰🥰
loveusb,dok cara ngilangin flek hitam gmn..ko susah ya sdh pake cream dan skin care mnapun😩😰
chijeuukimbab,cantik sekali epribadee
venipratiwi1,yg bilang lebih baik asli dr lahir artinya dia gk mmpu 😳
de_kartikaa21,Cirebon-majalengka sblah mana cabangnya ya
mahsyanvtsr,Bingung mau kuliah dimana?Yuk langsung aja daftar di Universitas Muhammadiyah Jakarta (UMJ) Terdapat banyak potongan biaya kuliah @pmb.umj
bakolsegogandul,apalah dayaku yg buat mkn aj susah dok😂
bakolsegogandul,ya iyalah ketergantungan dompet😂
qomaria_207,kak mw banyak donk skinker anak remaja umur 14thn yg cocok apa yh kak SMG di bls🙂😊
biru._.6,Dok serius nany infus whitening d klinik dokter brp?
avrilliaku,masyaallah apalah daya aku yanggg bisa cantik karena filter doankkk gk mampu perawatan
yusrirahmi,"masyaAllah cantik"" SEMUAA. nular bismillah 😌"
nn_ang,"mb cantik, kl prawatn dstu mulai dr brp yah?
lg siapin modal dl🤭 tkut pulg ny dsruh cci piring😅😅"
mesi.1234i,dokter yg jilbab hitam cantik bangett🥰🥰🥰
elina61,"Ya allah pengen bnget perawatan di dokter reza ,,tapi sadar diri aku punya uang dari mana😭😭😭pasti mahal bngt😭"
tholecung,kulitnya oily gitu ya. kayak roti di bakery
latte.kopi,🥺kadang suka iri liat cewek yang mukanya mulus2 bgt
snumpil,maaf dok.. itu jas dokter atau seragam klinik?
tak.pernah.di.anggap,kenapa ya dokter perawatan semua tepos🥺 gaada yang gemoi gitu kan gua cowok bisa rutin perawatan kalau dokternya berisi badanya
fajar.nurul0,Shopie nya rincerukh Jakarta Selatan bukan dok
unisusan,"Tuuuul dok.
jangan mau kinclong cepet, pas tanya budget langsung meringis😁"
glow2903,kumpulan para wanita glowing wkwkwk
gddnmsi,dok kalau hitam dri lahir emng bisa sebening dokter?
mawaddabebute,aku udah pake semua produk glafidsya Medika...dan mmng hrs butuh duit 😂sekli order satu jutaan
accipxy,sama hal nya kek rambut hra pake shampoo bkn brarti ketergantungan ye kan wkwk
rennyreniie,"dok aq jga kpngin kinclong jg..
gtu bnyk wajh gk brubh jg"
novipitriani8,sumpah q suka bnget sama teteh yg satu ini...hahh🥰🥰🥰🥰🥰
melindadahliana,namanya skincare ataupun krim dokter yg pastinya bikin ketergantunganlah mana ada yg hasilnya permanen begitu so ngakak gua bacanya😂😂😂
purnamamerindu271292,glow bngt bunda cantik
akuapril20,"ibarat teras rumah, disapu dipel biar bersih dan kinclong. kalo besoknya gak disapu yaa jd kotor. intinya mah mesti runtin dirawat"
alinoktaaa,"skincare bukan ketergantungan, tapi kebutuhan.. ya ibaratnya mandi aja butuh odol/sabun mndi😅😅ea Khan dok!"
rinrah1.7,Sampai karyawannya pun glowing juga🥺
mariaulfa300,cantik semua🥰
yesayaabraham2003,yg di belakang yg warna kuning
afiyahginalestari,setuju w kalau ini🥰
kikilane87,glowing bnget wjh dokter😊
dexerna8,dok mau tnya ap debu gk kpleset kalo mau nmpel di wajah dkter😁😁
dianekawahyuniwah,terus pas kena matahari langsung muka ku rasanya gatal dan merah banget...
dianekawahyuniwah,Ama Very and Lovely dan Wardah untuk alas bedak ku...apa karena kulitku yg sensitif y dok?? mohon masukannya..
dianekawahyuniwah,cream siang dan malam..kok malah gak cocok y malah panas dan nimbul geradakan di muka...malah cocok sama PONS pencuci muka seperti biasa yg aku pakai
dianekawahyuniwah,assalamualaikum wrwb..Bu dokter..aku kan beberapa kali pernah di detox di salah satu dokter kecantikan yg dekat rumah...terus di kasih pencuci muka
zyema7,"cantik bgt, mana ada yg sehat itu waktu cepat, butuh proses😂, salken kk🙏"
userhqr7zpao28,apalahdaya orang GK punya GK bisa perawatan
babedupe,kalo pakai produk doang tanpa perawatan ke dr worth it ga dok? 😅
uh2506,yg tau harga skincarenya😌
dewinofitasari21,kemarin liat dr diacara masak2 sma chef arnold
putry_fauziyah,"BUAT PENGGUNA BARU ( TIKTOK ORI)  SALING BANTU YUK BIAR SAMA SAMA UNTUNG KAMU DAPAT 100.000 DAN AKU JUGA
ID : GAH9MHUT9XYZ4
MAKASIH YA 🤗."
udahbahagia06,dok remaja bisa pakek ini?
irfa_zh,putih banget tangannya dook [hehe]😋
rachmilaa09,uchh...jiwa q meronta2 liad dokter nya pda glowing😳😳
wikimores,"jngan melebihi pemberian tuhan, belajar hidup bersyukur kita meninggal cacing yg mendekati kita"
marchpotatoes,Cantiiik Cantiiik subhanalllooh
ve_qiaa07,salfok sama yg baju kuning
sri211231,dr gladi hamil tmbh cantik
zaimahagustin,sekinclong itu😳
mariahera5,q suka gaya Bu dokter cantik2 semua....
yuwan1408,semut aja kpleset itu mah kalo lewat kulit nya bu dokter😳😳😳.. pengen ya alloh...😊😊😊......
yuppy694,kulit dokter aja abis makan gorengan ga di lap😂
evanmargaretha,Di Samarinda ada jual produknya kah bu dok
n.jafna_,"maap dok, kok agak mirip lucinta luna ya"
fafisa_channel,"muka begini pas acara kawinan auto susah nempel foundation, g percaya cobaaa aja"
ciii029,"BUAT PENGGUNA BARU (TIKTOK ORI) SALING MEMBANTU YUK BIAR SAMA SAMA UNTUNG KAMU DAPAT 100.000 DAN KAMU JUGA
ID:F26HD5NG6PWWQ
makasih🥰🥰"
liadia24,"untuk pengguna baru masukin kode undangan ini F7V9HQSFHXYXT
back kode🥰"
yuyunapriani04,"syantik amat ya ni dokter,, pngen glow up biar bs dpt suami lg ,, tp apa daya tak punya dana,, ckup buat biaya anak skolah& mkan aja sdh alhamdulillah"
akuinaa__,"cabang jogja ada nggak dok,mitra di jogja ada nggak dok"
nadifaap4,@maszaq_ iki loh pir
putriimie,dok buka di Bandung gak?
scorpiyou_,Mntp bgtt dongg
tehiisaisyah363,harga nya mahal nggak dok
ikarismatulhwa,glowing yang aku inginkan😁🥰
tyallbest,aku ultah gada yg niat ngucapin????
sarilubis0,saya suka gaya dokter....
naniecutes91,pengen kayak buk dokter 💞💞💞😍
muhamadalwi339,ya ampun mani gelis
mellonk_86,emang kl sdh kyk gt. g bs mti ya😁😁😁😁
viniramdayani,dok ada lowongan kerja ga disana? 😏
nick_doang,yg miskin kayak saya mundurrr😬
mommyedwardkiel89,kliniknya dimana bu?
dhesy_najwa,apa nama scincarenya dok
renydwi268,dok ada cabang di Surabaya gk ya ?
fraupees,penasaran deh harga nya brp
paraavi,ada kaka sepupu ku dr tanti😂
wulanmandasari8,cukerrrrr..... (cucokkeren)
afidil2,lokasi Jakarta mana nya
ovysaewa,di Batam ada cabang gk dok
.kadijah_dije,kk ada obat nurunin badan tdk?
freya_fea,asa tau tempat nya
cindyjuliati2,dimna tpt ny mbakk
santyyani2,mirip kucinta luna
pujiastuti0121,flek hitam dokter 😭😭😭😭😭😭
mudayt,Brp 1 paket kk
fresipurwanto,kok qku tsakut yah
angka200,demen aja sama gayanya😁🥰
khansaadreenaazzahra,kinclong eeeee
vr.4609,muka sama tangan sama semua
nawaver,dok ada kembarannya nih @tahanhujatke2 😂
areevaliaa,😳pengen perawatan juga
_queentiny,siapkan uang kalian😌
inenovaayu90,buka di semarang kapan kak@rezagladys
dhwii_,glowing bgt bu 🥰🥰🥰
yulieyouvie,cara pesen gmn
user8155795824434scarlet,Bu dr nya cantik
wahyukusuma15,yg depan salam kenal 🤗
zenyen1,daerah Tangsel ada ga dok
gibran.f.rudianto,buka di kuningan juga yak bun?
denadnan6,apa nama nya
linalestari756,berapa harga nya
shaziaagustina15,yang belakang cantik
milhatin_sirfah,cantikmya
witrise,pp
juliananorly,@mhsii_ dokter terkaya🗿
cucurwhiskas,cantik2
xxywzmes,ya
nashakirana,kliniknya dimana?
tha_cintha,cantik
slasshhh29,bener juga si
mamaacha10,malah medeni
midd_middah,pngn
makerot___,bener bngt Bu dokter😁😁🥰🥰
sari756,cantik banget🥰🥰
rhuzny29,suka banget .....
silvanarose57,dokter pake apa
yuliaagista,pengen
karina_eryn,cantik+glowing bet ya allah 😳
teguhpandusamodra,mukanya kaya pake blueband
ustadzmuda09,kalau cowok perawatan supaya putih bisa ka?
shelvy_eqlima,dok pake serum apa🥰
ami_yulia26,sering banget ada yg kasi pertanyaan seperti ini dok.. nama nya kulit ya kudu dirawat 😁😁 betul apa betul kan dok😁
yanti1840,apa gak terlalu licin dok😳
joniagussaragih,Aduh mauu😁
nitanur70,Assalamualaikum
hlnach1,Parah bening² semua 😍😍 Biar kulit badan putih bagusnya pakai apa dok ?
ratirahmayanti92,dok saya mo bertanya boleh
melianameliana39,aku pengguna baru tiktok lite IDA98507996101
noirnovacadangan,"@Noir Nova Cadangan:setuju banget dengan dokter cantik ini,gak dan skincare yang pakej seminggu dah kinclong😂.
sabar dan sabar,anda akan dapat hasil"
nitanita4707,Cantikkknya 🥰🥰🥰🥰🥰 Semoga Kak tambah cantik lgi aaamiin🥰
queenza313,Bu dok apa nama kosmetiknya
robiyahtunnisa,dok mau tanya apakah wajar hami 21week missv sering sakit/kram🙏🙏
yantiedelweiss,"@rezagladys dok, dlu kau beautycian di salah satu klinik, ada lowongan tidak ya dok"
waju194,dok sy mau skincare ny .
zach.rooo,dok gimana caranya biar ga ada jerawat? sy jerawatan terus dok🥺
hjrasr,nyamuk pun tergelincir.
claraciena,mahal kali ya dok buat sekali perawatan ?
mamanisachusna27,dok. umpama kulit campur bisa ya
resti_ilham,dok perawatan d gf aman gak buat bumil
nisaheri89,mahal dok ak gk sanggup byary😅😂
nenkezzien,Di Karawang Udah Ada Kah Dok☺
widya20211,"kalau mau beli cream nya dmn dok,ada online kah"
irtberdaster,dok buat bibir hitam apa ya dok
herniiyulianii,Ooh i see dok☺️ayohhh para cantikers kita bekerja kerass 😂
micercery17,saya alergi semua skin care
zeinna.trisna,"dok aku udh pakai tp blm putih2, gmn dok pakai apa lg biar putih gt"
hanindyara42,"halo doc,"
etm076,De que trabajará?
astridnovedades01,habla español?
leodmnick,bening😂😂
yuimikayla,aman kh dok
c.julaeha,tetap semangat dok 💪💪💪
delya1919skincer,lokasi nya dimana dok
mamihalwy_,cantikkk🥰🥰🥰
innatinarkn,Harus bayar brapa dok...
damay_2518,klinik y ada dmana aja dok
nabila..putri2zavira5,dok lokasi mna
dianakusumawatie4,sependapat dok
liaa_apryn,yes betul sekaliiii
yaqayya,lok mn dok.
newspapperr0,@rrar.1 uiui
scrpgrlls,hah tp😭
tyas9998,cntik
nurlailatabassy,Ternate Utara ada ngga dok
eirenevcrri,"Tmn2 pengguna baru saling bantu ya biar sama2 untung Rp100.000 kita 🙏
masukan ID ku:
A1203366529
aku aktif tiap hari nonton video tiktok lite."
ichamombagusayuaya,harus Dateng g ya tuk belinya .. cek kulit wajah
yuliaafbeki,cantik amat dokter🥰🥰🥰
faridzlatif,yg penting suami setia bagi saya mah sdh cukup.
kuorouvvv,Dok kalau pnya pcr kita biayai sampai glowing ntar pas nikah anaknya ikut DNA lama apa Ikut glowing jg pas baru lahir?
sekitar_tunggku,kalau ga d bikin ketergantungan dokternya ga makan 😅😅
lagviral07,"butuh 10 pengguna baru, yuk join sama sama untung bersama masukan kode undangan dibawah ini.salam cuan🥰
GA5UPEGZAPYVQ
100.000🤑"
ekaduria,aduk doooook mauuuuuuu.. tapi gakkuat liat budgetnya 😌
hitamputih6969,"terlalu banyak pemutih, jadi mayat hidup... 😂😂😂"
abcdefghijklmnopqrstu840,klo perawatan di klinik dokter ada harga yg 200rebuan gk si 😑
bottiktok235,muka dokter nys bukan cantik mala lebih ke lucu
munieagilles,klw llki mau berjuang klw ttp diam di tempat bgimna
ronailove,jgn coba2 guysss... uang siap2 aj tkuras 😅😅😅😅😅
kurniaindah77,NYEREMIN
nesaramadanti5,"@nesaramadanti5::HANYA UNTUK PENGGUNA BARU ( BARU DOWNLOAD) TIKTOK lite
MASUKAN ID INI
ID : A12046514001
🥰😘🥰"
user3801196099660,kalau di kasih iPhone 11 sama kakak ini aku bakal Terima kasihh banget😁
megadoni30,aku cocok pake glafidsya otw kinclong kayak dr cantik ini🥰
user8516831549369,"zy heran sma netizen dia iri atw bamana ya.batex na anu""ki dokter inilah i2lah.
na blanginmi prg ngepetlah.klau gak pux bukti jangan sembarang blang."
venyfadilla,pengen ngaca anjir
kosmetikviralnovimedan,"@Novi Trieany:cantik banget dok..
yg mau berpenghasilan sendiri yuk join di bisnis saya https://vt.tiktok.com/ZGJkcv52e/"
mamakairan,"pengen perawatan di glafidsya tapi lahem duh,,pengen licin ka Bu dok mukannya,,andai di kasih vocer gratis perawatan 😁😁😂😂 @Reza Gladys Prettyani S"
raninuriahsari,"ya all mau banget muka aku kya dokter glowing,tpi apa dya buat beli susu anak aja udh mentokkkk😏😏😏"
m.sapri7,tebal bedak aja.yg alami lah
crushx220,"dok kenapa ya
wajah kelihatan tua padahal masih belasan tahun"
iye_gwmontox,"bu dokter ini emang dasarny udh putih liet aja kulit tangannya gk beda ama muka, ditambah perawatan, cakep dah, napa pada julit woyy 😅😅"
alex_rodick89,"muka dokter npa gak cantik,,, cuma kilat doank"
majidahhannumnasution,MBK ini alamat nya di mna
user8516831549369,kebaxkan comentar yg pda mdak bgus.kan ini dokter n psti baxk g usaha lainx wajarlah klau dia kaya.
kepoluanj7,salah satu dokternya ada yg sombong menurutku sih huhuhu
fier5758,"Sangat setuju, jka ada wanita/pria bilg jgn prawatan deh ntr ktergantungan itu tanda orang yg PELIT utk dirinya sendiri. 😅😅😅"
rendyrengers85,ajg pada glow😳
azhalea267,dok mau dong bikin glowing
xping789,dok aku belum glowing gitu gmna dong?
febrinadestia,𝐤𝐚𝐤 𝐚𝐤𝐮 𝐦𝐚𝐮 𝐩𝐚𝐤𝐞 𝐣𝐮𝐠𝐚 𝐝𝐨𝐧𝐠 𝐆𝐋𝐀𝐅𝐈𝐃𝐒𝐘𝐀
ikhyalwita,yuk
febrinadestia,𝚍𝚒 𝚓𝚊𝚔𝚊𝚛𝚝𝚊 𝚍𝚒 𝚜𝚋𝚎𝚕𝚊𝚑 𝚖𝚊𝚗𝚊 𝚌𝚊𝚋𝚊𝚗𝚐𝚗𝚢𝚊 ?
h_m.d2,dok plis bgt terima aku PGN ngelamar kerja dong aku lulusan Ners perawat ingin kerja bareng dokter kece cantik cetar ini🥰🥰sehat selalu dok😘
diyyahali2,dok mau uang jajan dong atau perawatan di klinik kecantikan dok aja smogaaa
faeysaofficial,"Dokter buat content pentingnya perawatan dong, soalnya masih banyak yg awam tentang perawatan wajah, malah nuduh cream dokter itu berbahaya😭"
faeysaofficial,"Pengen buat content sendiri tentang kulit tapi belum punya lisensi😂 jadi weh berharap dokter bisa buat content tentang skincare dan kawan""nya"
faeysaofficial,"Biar masyarakat Indonesia gak skeptis tenteng ""perwatan"""
faeysaofficial,Soalnya banyak banget perempuan yg punya pemikiran *sayang ah perwatan malah ngerusak kulit* pengen banget deh rasanya edukasi mereka 😭
kosmetikviralnovimedan,"cantik banget dok..
yg mau berpenghasilan sendiri yuk join di bisnis saya https://vt.tiktok.com/ZGJkcv52e/"
kosmetikviralnovimedan,"cantik banget dok..
yg mau berpenghasilan sendiri yuk join di bisnis saya https://vt.tiktok.com/ZGJkcv52e/"
dl190792,wajah dl sma sekarang ny dong
novitagonyex,Bu dokter mau dong skincarenya aq emak u43 pgn pya muka mulus tp gk pya modal 😂
vika_s.21,buka cababg di jepara dong
dantebims,harus banyak cuan dong
ayuintan24024,mau dong dok perawatan di dokter gmna caranya 🥰
widiawatisean,aku mau dong dokter..gimana cara nya.. tapi setiap hari saya di laut langsung kena paparan sinar matahari..🥺
dewihm06,kak tips kulit putih dong kak🥺
diba_jane,ass...dok itu pke apa ampe bening bngt kya gitu mukanya??😍😍
wiwienalfarizi,dok tutorial ombre lips dong..cantik banget🥰🥰🥰🥰
ritabekichot,bu dok mau dong mukanya glowing tapi ga keduitan aku😂
gusmun7,cuma sekali aja. trus dokter kulit sepi dong😂😂
swasthini745,"dok mau nanya dong,klo kulit muka kusam beruntusan bagusnya pke krim apa ya dok??"
