User @,Comment Text
za...chuby,pk dokter saya lgi skit 🤭🤭
nyasari2,😁😁mt MLM
fmjenarjasmine,"MLM ,slm knl dok"
nurulafiah120,dok aku meriang 😂
nony_tauruz,dok klo skt hati ada obatx kah dok
aqillanara3,salam kenal dok😳
ernisimatupang281,salam kenal dok
br_anipar17,dokter ni stay dekat mana?
bundyrafa1,hadir salam kenal
yantiarya07,hallo dok😁
vivin6240,aku senyum senyum dok.😂 maaf
lisbetsianturi89,hii dok flks balik ya
charolinesweet,sweet bgettt🙃🙏
comel445,awwww😅😅
user7570335242570,wao
kinara_azzahra18,"berobat ahh.....
sakit hati nih dok😁"
sidney7969,hallo dok
santy_windaveronica,mudah²an sama pasien yang lain juga ramah
yunyunyuliana0,"di gigit semutpun pasti ke dr,,klo Kya gini🥰🥰🥰"
dr.di083,Hehe 😁 sehat selalu yah
bunda.daffa2,berasa lagi di senyumin😁
dr.di083,Memang kan 😁
pury509,klu dokternya gini auto ga mau pulang donk
dr.di083,Dicariin orang rumah nanti kalau Gak pulang 😁
azalea02658743,klw dokter nya ganteng kya gini gua mw brobat stiap hr walaupun gak skt...🤣🤣🤣
alfisahdewi,duh aku periksa. dok bolh ga
vanianatalia7,senyum menggodah hati🥰🥰🥰
my_lovely29,jd pengen diobatin trs🥰
adminy17,kalo gini mah sakit aja terussss dok 😂
sheila_93gmail8,mau dong di obatin dokter ky gini... 😁😁😁.. sakit dikit kesitu😁😁
ahmad_ali378,aduh meleleh😁😂
aku_ab.88,semoga orentasinya pak dokter ga seperti lagunya yaa.. wkwkwk😂🙏
pifytindri94,"salam kenal dari Brebes Abang, follbacknya dong 🤭"
duobornenggaes,gpp kan yak klo cuma lihat2 aja... hitung2 cuci mata. 😁😁😁😁
atianzilah,mengandung coklat niii pak dokter.. meleleh😂😂😂
19891402aulia,Sembuh lsg skt mnt dnkhin😂😂😂
ikhaa_08rbb,netizen pada ga salfok x ya. itu dokter nya udhh pnya istri loh. liatt d jari tangan manis nya ad cincin😂
akata3101,kalau skit langsung sembuh lihat dr doang😂😂😂😂
2putrifashion,Mau jdi susternya boleh 😂
queenlie863,beuh kalo doktrnya begini ke doktor tiap Minggu dan gak takut jarum suntik😅😅
feby.120,waduh ampun dj
cintadewi78,"waaaaaaah, Pak Dokter Maniiis Kaliiiiiii."
susikutuskutus,di mana alamat praktek di bekasi n bogor dr ?
rossisae,"pasien nggak perlu dikasih obat,dikasih senyum aja dok,aku jamin sembuh total"
dewimayasari039,pasienx langsung sembuh disenyumin ajj😂😂😂
brpayungkoe,doc klo ada benjolan dileher tpi GK sakit sama sekali sebesar jagung apa ada obat ya doc
msetiyorini,"mendadak serangan jantung nih dok,setiap dikasih vt smile nya🥰"
dewinovianthie,"dok knp dadaku terasa aneh ,tiba"" jantungku berdebar"" begitu liat dokter,please tanggung jwb !!"
ndalindayanti1,inimah gk usah di kasih obat liat senyum nya ajh udh sembuh duluan😂
leethapurple,ngegumushin
kuninganpuenya99,"ganteng lah,, kl ga ganteng y bukan dokter😂😂😅"
orangsunda346,"dok saya mau brobat sesak,,,sesak Krn ingin jumpa sama dktr ganteng😁😁"
annchi1010,pengen dong si sama dokter nya🥰🥰
dr.di083,Pengen apa ?
annchi1010,maaf salah ketik😁. maksud nya saya mau di sapa sama dokternya🥰🥰🥰
dr.di083,"Iyaaa boleh saya sapa yah kak, hii kak apa kabar ?"
erlinmargarethutagalung,mamak aja naksir apa LG yg msh jomblo 😳😳emng ganteng lh pula dokter ini
tg09222618,"periksa hatiku dong dok..
kayak ada sesuatu gtu..😁😁😁"
dr.di083,Wkkwkw
dr.di083,Ada apa yah 😁
tg09222618,ada dirimu dihatiku😁😁😁😁😁😁😁😁
tg09222618,ada dirimu dihatiku😁😁😁😁😁😁😁
bundaumi17,"indah nian cipta an MU Yaa Robb
sapa dong masee dr Kota Nganjuk nii"
milkaelmiraanan93,mau dong jadi istrinya hehe
femiiswara,sapa dong dokter ganteng
buklisda,klw dr lebih dominan ganteng dan punya ortu kaya..klw ngak kaya susah masuk kedokteran
4r_sinaga,"ciwi"" merapat....😁😁😁"
dr.di083,Hehe 😁😁
junelviwaruwugmail.com,"sapa dong ka
pake vt♥️🥳"
syarifahnurpuspitarahay1,bismillah pengen di sapa sama dokter ganteng 😁
aquilida,dok skrg kn musimny lg mncintai bjone wong😂😂😂😂itu ada obatny ngk🙊🙊🙊🙊✌✌🙏🙏
yulindalinda322,meleleh dok..lihat senyuman nya😁
ngegabutt,murah senyum lg🥰
user12id0101,praktik jam brpa dok? tb2 sy meriang 😂
MS4wLjABAAAAijIHhfdtgAneVP_ooOHv64-wxi7UwV4iX_vvVKq1QYaqG1x_Vp8tjSfjas7NCMKB,omg Dr....hallo
hotmaulisiboro3,hif🥰
ipehtania,Assalamualaikum..slm kenal Dr D nya apa tuh...🙏kepo dikit😁
dr.di083,dr.Dion nama aku sendiri
yuli..firda78,aduch pke scincare apa dok🤔
wildanzaqicicih,asalmuaikm dok doakn yg smua anku JD dokter anku 3 cowo smua SMG sy jg ayh nya bisa nyekolhin smpe JD org sukses
dr.di083,Aamiin yra semoga anaknya jadi dokter dan sukses smua
rosmona8,maulh disp dokter 😂
parkjimin183_,"Senyum bawa berkat,sehat sll pak dokter ganteng"
aimatulalfiapasar,"wae,beruntung banget istrinya 😂😂"
aricia_arenn,dokter aku pengen punya suami kaya dokter
vitatia1,slm knl vita semarang pak dokter gnteng😁
lindavivo2,senyummu merontokkan jantungku
rantiranti7943,"MasyaAllah ganteng banget dok.. . saya pusing
canda 😂😂"
adelakaspinda,tiba2 saya ngidam liat senyum pak dokter ganteng..☺☺
user584428097822,dokterumum apa dokter spesialiis
tere_aza06,dokter spesialis apa dok
ballqisayu,gantengnya harus pakek banget.........
aricia_arenn,hi dokter 🥺🥺😭
shantynenotek,tiap saat aku bakalan sakit terus juga gak pa2 😍
ngibul1234,wahhh memang ganteng uiii
intanjannah272,ganteng bgt dok😁
almaidayusufsibar,ganteng banget
ulfanuraeni1,ganteng bgt
elloganesha,ganteng yussssszzzz
dian26_1,"pas di bukaa auto senyumm"" coba gw 😂😂.. parah ni dokter"
rssimanjuntak,Biar gak sakit pgn berobat aja ah....
riantinaibaho87,dokter ganteng mau berobat dong😁
cintaarsya_123,dok untuk asam lambung apa ya dok dah lama gk sembuh2🥰
tifanyhoturu,Aku nunggu dokter lepas masker😊 slm sejawat dok🙏
lentinasinurat,salam kenal bg
sintasaputri135,yuhuu
evisiwilusdiyanti2,😁😁😁
bellaputri914,💪
hariantihar85,👍👍
indahrahmania85,😳🥰
novita_arsyfa,🥰
anikrosebali,🥰🥰🥰🥰🥰🥰
ig._fionaalicia86,🥰
putri28171,🥰🥰🥰
velinhutauruk,😊
adepurple11,👍👍👍👍
arlin_maskati,😁😂
septarianasimorangkir02,😅😁
haikalpermana213,😳
lovemanurung7,❤️
devypuspitasari06,🥰
leizacahyani,😳😳😳
tehdedew88,🥰🥰🥰
ratnasusilowati2,😊
sriyuni9365,🥰
nenglisdayanti23,🙏🙏
user7575650119743,🤨
sisca_si2,😅😅
anggunpitria,@indran_rania90
pinapinaastarina,https://vt.tiktok.com/ZSdxhfmPy/?k=1 Doctor Handsome the smile olso so sweet 😍
nice087910,https://vt.tiktok.com/ZSd942FCQ/?k=1.kelewatangantengx
leny683,👍👍
pelanghiejingga2,😂
