User @,Comment Text
pehpearce,Oh jd ini penyebab aiden meninggoy 😂
orggabut634,filmnya indo tu kurang detail² g d pikirin😂 jd gagal fokus sma alurnya😂
bennypurwanta,Gini amat ya kualitas sinetron indonesia 😂😂
eshecornelia,"lupa X harusnya di gelundungin bkn di balikin or di teng"" 😂😂😂😂"
kangkomen69,mungkin mksdnya biar ga tumpahan klo pas dibalik 😌
okkeeehhh122,😂😂 @chan_reyu patuik la meninggoy si teman..infus e dak bajalan😂😂
rafligar,"ini alasan gw males nonton film Indonesia,GK masuk akal😏"
lika.citra,mana baru masuk IGD infus nya tinggal separo 😂😂😂
universal_pettaxi,hrsnya pake sedotan itu infusnya😂
tokekvegan,infusnya tebalik bangs...
t_re.x7,"ga ada suster lagi apa, ampe dokter nya yg megangin😂"
rikoarmandoo,andai infusannya dimatikan tapi pegangnya tdk begitu juga lah 😌
nurnaeni488,hahaha...br nyadar gw ternyata infusnya kebalik 😂😂😂
diah_sem4,"infusnya posisi mati, ga pengaruh jg sih mau dipegang kyk gtu jg.. tp mending taro di bed.."
124n994jaya,itu sambil d pencet kwn biar airx ngalir😂
horaspsiahaan,Air nya ngak turun ke selang 😂😂😂
renezvall,mungkin infusnya pakai pompa air 😂😂😂😂😂😂
dedi_junaedy,itu gmn ngalir nyab😂
ben08881,bangke... perhatiin aja 😂😂😂😂😂 mwahahahahaha
isma.110111,😁😁😁😁ampyuun eeeh..bisa sejeli itu siih
denis.hann,botol alkohol 1 liter itu woii lahh 😂😂😂😂😂😂😂😂😂
andreaswahyudi1,kok ga pake galon sekalian😁
tusuksate_a,Sayang bang kalo tumpehhhh..... 😅😅😅
ujii2463311443664,invusnya kbalik😂😂😂
sempakaladdin,Tiang infusnya mana tuh 🤣
kiranarizki99,Infus ny kebalik 😂😂
ahadrochim,"kok gk ada yang nyadar, 😳"
5r1ok74,itu pasti sinetron indo punya 😂
yuna.koto,😄😂😂😂😂😄😂😂😂 gacor
tjhaushinliu,anying-anying bisa kebalik
mutiarasangaji,kebanyakan bolos pas koas sih lu
mommy.bramasta,waduuuh di komen dokter beneran😂😂😂
taffrizza,wkwkkw😅
fkurniaputri17,😂😂😂
jormungandxposeidon,infus rasa sanyo
angga_pleso_channel,"fix skrng gua tw kenapa Aiden mati hanya Krn di gebukin pakek tongkat baseball,🤣🤣🤣 dokter nya harus tutup kliniknya,🤣🤣🤣"
ovis45,langsung dipecat
ilhamgustisuganda,dokternya takut klw cairan infus tumpah 😂😂
ervin972,pantesan mati dokternya pegang infus kebalik..😅
tutarlapper,"Bisa di tuntut itu RS nya, dokter ya d pecat ya kan"
atozalphabeta,Nah kan bener kan… mirip2 India movie kadang ga pakai logika
bajahitam.rx,malpraktek itu perawatnya
geaprima,sudah terbalik dan pasien nda beinfus parah
jakartaadi.com0,udah tersangka dokternya yang buat dia meninggal 😂😂😂
alenafahmi,itu lh dokter ny masuk lewt jnt kuyang
mommyborneo01,infusnya harus diminum pk sedotan 😂😂😂
facenob16,"infus ny keatas ngap, nggk ngalir cairannya😂"
l_one.studio,Pantes SEKARATTT
83bubukrangginang,kalo dia hidup gk dapat konpensasi..dan akhirnya dicovid kan😂😂😂
fitrahariadi3,dokterx di mutasi jd dokter hewan 😂😂😂😂
koalisi69,fix ini malpraktek😅😅
yunhunterrtpl,"pantasan dia mati,, gara gara infus ya😂😂"
stevv_huh,impusnya pakai pompa air
bara0981,pembunuhan berencana😅
jemmyjacub,"infusnya kebalik, beleng beleng 😂"
malialatasaliee,ya iya la mati infus nya aja kebalik😂😂😂😂😂😂
chenglungtampubolon17,infus pompa air 😁
kuepanconganget2,pantesan mati...
novitarahmah8,anjiirr malpraktek
damians_dlk.880818,impus kebalik😂😂😂😂
mpobhabay,bangke gw ngakak😅😅😅😅
acha_arsyad,doktor bayaran nih..kebanyakan makan vitsin😂
turingvision,"Dokter gadungan @marfel889
😂😂😂"
romulosamosir1,kalau sesuai prosedur ya gak dramatis lah sinetronnya. kan harus ala ala lebay biar penonton menikmatinya.
pipis.celana,itulah saya malas nonton film lokal
gya474,"anjir, mana lucu lg😂😂"
xsid_25,"salah siapa peran dokter apa sutradara yg tidak melihat apa emg d sengaja, sebelum d publish k publik pasti d check dong ga mungkin enggak. gimmick 😂"
meilan_wang,Bangkek ngakak cuk
stonemanfits,Kabarnya si dokter masi aja megang infus bgitu dengan korban2 yg terus berjatuhan
masjoy925,luar biasa dokter bawa infus cuma di sinetron alay 😅
novar87,"ada 2 :
1. megang infus kebalik
2. ngapain juga dokter yg megangin infusnya, perawatnya kemana ,maen gundu ???"
jes2262,gak pernah liat di kehidupan nyata dokter dorong dorong bed pasien 😂
dalladdalla,lagian dokter mana ada yg disuruh megang infus sih wkwkwk
fia.puspita85,tp sejak kapan dokter pegang infus sambil ngedorong pasien yak...
buna.abel,kok ga di cut sih....😂 kasian kan aktornya udah susah aktingnya 😅
fix.__youuu_3,film dr negara mn ni?
helisrianti,mungkin biar nda tumpah😂
jaqqtheredbull,mengcry TT
ina.ir,Sanyo pendorong atau narik?! Hahahahha
emoyaja1212,kebalik🤣🤣🤣🤣
muhammadaziz104,@dekbonitaa @dhayu128
ugiyanto06,😅😅😅botol infusnya kebalik doookktt3errr... 😅😅😅
wandiandi459,wkwk
bang_ngot,"wkwkkkk ngakak,, kebalik"
lovesiascotch,@Maria Sekar
yokbahagia__,@nurriskiputriamanda
sinyopapoo,🤣🤣😂😅😂😂😂
aninhermawanto,😂😂😂😂😂😂😂😂😂😂
edidoyedoy,@riyanekasaputraa @jayadipura1711
lossimanjuntak,@Yanti F Simanjuntak 🗿
inue16,wkwkwkwkwkwkkw
user9918187096781,@Anggayunandareal_16 @angga.yunanda
user9918187096781,@Angga Yunanda
user9918187096781,@Anggayunandareal_16
bayuputramanikradja,@WeTV Indonesia
dianeka.pratiwi,@yulidewi123 😂😂😂
itsghaly,@andiniksari
ajiebae86,Wkkwkwkwkkwkwkwkkwkwkkwkwkekkwkekekkwkwkwkkwkekwkekkekwkwkwkekkwkwkwkwkw
kinan_anantha,🤣😂🤣😂🤣😂🤣😂🤣🤣😂🤣😂🤣🤣😂
mo.pizza,Anyiiiiinnngg lah🤣🤣🤣🤣
il.int,@sqq_simon @jessicakwanata
yenipramitha,@racunprillistyy
vpndie,@Jean Riani
edimsirossifumi,😀😀😀😀
teressawh,Wkwk
elsyetm,Wkwkkwkw😂😂
sudiputra2,@asri.syy
cwjy20,wkwkwkwkwkwkwk
dropandsell,wkwkwkkw 😂
bukantifalockhart,@whopperlover WKKWKWKKWKWKW INFUSNYA WLWLWKWKWKWKWWKWWK
budak0610,@santimarcelina90
kingarthurl30,@ayengelica
barbiebunciet,@pejuangkumisan
armantosanangka,😂😂😂😂😂😂😂
anitaayu345,🤣😂🤣
dielvahuwae,😂😂
x_fandy,🤣🤣🤣
raniputrijen,🤣🤣
sebutsajavaksin,🤣
ikajuitasianipar,😂😂😂
dewisetiawati220,🤣🤣🤣🤣
losusian,Hahaha😂😂
opde66,🤣🤣🤣🤣
itsme_duuuu,@elisabeth_880
alisyacaem,😂😂😂😂
deka743,haha
jhoanyka,😅
lusiana879320,@user2747220958593 😅😅😅😅
doddypeko,hahahaha
rhony_borneng,😂😂😂
0ffroader_,🤣🤣🤣
doarestudoarestu,😂😂😂😂😂
liza_wanza,😂😂😂
merrychristinasitohang,🤣🤣🤣
fenti.fasrn,😂😂😂😂
ryanspace1,😂😂😂
niabrownsugar,😂😂😂😂😂
chachiumuz,@skysbyjtgyk
drg.ririssibarani,🤣🤣🤣
amicu94,@choc0chii
pinkdiamond996,@bassheroes
r24f,😅😅
mutiarachiara,😂😂😂
hakuthedragonboy,@zzbbsscc
yowbrooh,@sukasukafero
mom_pael,😂😂😂
shamakeup12,😂
rizkaseptiana78,😂😂😂😂😂
linanoy88,@kikiarakiki
riz08_,@ana_12jeon
yonxianglim,😂😂😂😂
pikarahmat,😂😂😂😂
sidhartajoseph,😅😅😅😅😅😅
maizanu16,😅😅😅
flafy0511,@son_858
ristbaon,@panicplastique
tony_carang,😂😂😂
intankusumadewi0,@bibing855 😂
asknownasaqueen,@amethysari
ninawestin,😂😂😂
kerjo_wegah_melek_betah,🤣🤣🤣
rizki_chatur,@qaireen_qaizer
isunaldy,@prisyll
prisyll,"klo jba pindah pasien biasa dpe ja ator"" akang tetesan ja kse mati, jdi dia bebas mo pgng bgmna model"
are_uair,😂😂
tanfellery,😂🤣😂🤣
yayapunyatiktok_,HAHAAHHAHAHAHAHA
monicadewilukmann,@farhanzubedi 😂😂😂
lawlauw,@byeeool
trikuraprilianta,@yasriaci02
gogogolcha,@riany__0
jamiepino15,😆😆😆
by1990,@waregwaras
yulietobink,😂😂😂
changsasa3,😂😂😂😂😂
putririandari331,😂😂😂
thdenis,@dindakk
yuserneam,@xuxuxih 😭
octaviaanggraini10,😂😂😂😂😂😂😂😂😂
domo.90,HAHAHHAHHAHA
wannabeoxstud,@Viranti 🤣🤣🤣
avec878,😂😂😂
bociljazamannow,😂😂
lisemakeup,😂😂😂😂
ar_sanusi09,😂😂😂😂😂😂
lavenderpurplee_,@to.__me
gerrymoto,@ryloren_
layarhitamputih249,hahahahahha
ravipakev,HAHAHAAH
kangketoprak69,🤣🤣🤣🤣🤣
marcello_silalahi,😂🤣😂🤣
catur4274,😂😂😂😂
indayah_dewi84,🤣🤣🤣
andienibonk,😂
m3tallurgy,😂😂😂
dheojuan,@veehazel
mr_b0y4,😂😂😂😂😂
nasipanaspakeabon,😂😂😂😂😂
venusbukanmars_,😂
itshsty,@uutsaud @fidyadjafar0 @vani.laaaaa
apaniehh,@nanaakim23 😭😭
nataliaputu8,😅😅😂😂
unstablegirlf,@jejenrubyjane @meow123kaget @lemonadee98
meow123kaget,WKWKWKWKKWKWK
lemonadee98,wkkwkwkwkwk lah
felecia.sinaga,😄😄😄😄😄
rioadial,😂😂
chelelah,HAHAHHAHAHAHAH 😭😭😭
bunfizhbhi,@titygilank @yohanachriswinda0 😂😂😂
taliravia,@jenniferoliveee 😭
acl.1_1rq,😂😂
lrcta,@shllaoktv
niyainactions,😂😂😂
vrbabygvrl,@lalayeyelayeye
bobbyapoi,😅😂😅😅😅😅😅
ss_cici,🤣🤣🤣🤣🤣
chochoyucho,🤣🤣🤣
regiibr,@_chrysaaant
adamtasikaral,😁😁😁😁
mhegaanjarsari,😂
nurevyyanti,🤣🤣🤣🤣🤣
fitriaelis,😂😂😂😂
vlnl_15,@fiveten6
yudy_indriani,😂😂
lehasyantiik,😆😅😆
d0nalbecek,😂😂😂😂😂
nay_kim01,🤣🤣🤣
maidahrandy,🤣🤣🤣🤣
meizynasution,😂😂😂
sathnasvt,@shingibangisvt @sheren.seilya 😂
zerlyjoze,🤣🤣🤣🤣🤣
dianakusumawati33,😂😂😂😂😂😂
ariees0388,🤣🤣🤣🤣🤣🤣
14zeussidewappetir,😂🤣🤣🤣😂🤣🤣🤣🤣😂🤣
rulitanurakbari,😂😂😂😂😂😂
blessing_thai_amulets,🤣🤣🤣🤣🤣🤣🤣
lambeaute,💃💃💃
kang_eep,😂😂😂😂😂😂😂
iu.10.20,🤣🤣🤣🤣🤣🤣
tnmafr,😂😂😂😂
nurdini.tri,😂😂😂
novolympia,😂😂😂
septia_7171,🤣🤣🤣🤣
jordytimbuleng,😅😅😅
alvinkwahyubayulexa,😂😂😂😂
ahmadaziz155,🤣🤣
yusufmohammad147,😂😂😂😂
