User @,Comment Text
hjialiyah,maauu ka
chateau_chan,"Bener beauty is pain, bcs hifu hurts like hell to me🥲"
hiitayooo,"@_bestdecision 1,5"
waydb3,wish list
txy.yass,@TYA$$
dnagro,@viqihsueee @astriaulia42 @nnrr._ ayooooo
putripdefx,@frizkeyy
melisaputri7831,@keppobangetkamu
keppobangetkamu,waw
fuckl0v3333,@icacntkk_ WOYY
gulali_meymey,@ling_lung0.0
viranotpiraaa,@xnyx_zya @aragemoy155
syuu___l6,@nurrahmawati.98
heeyyo23,@Mississippi Putri 🐣
itselxxri,@ilernyajk
delfinaardelia123,@shellaanggraini149
nacaaaaaa__,@Santi.aprln09
this.august,@titin_nov85
puppayee,@krispi.iy
krispi.iy,otw jkt g si😞
hayynadiaaaa123,@adindafibrifitriani
yaudahiya..t,@anggi13_
shela_puspita,@Sirda Novi RatnaWati
novi123457,yuk nabung
jawaneseu,@cuppengg
cuppengg,Pengeennn
beverlyxa,@safirayumi
darrellyyn,@chendycaa @nadaanjlaa
viie.scorpio,@kikiarinasyahril05
willar99,@Pretty Putri Dwi Ros
putridwirosawinata,kono jomblo ndang perawatan
meliyani_0,@woigabutttttt
nnisaltff,@perkedelgiling
perkedelgiling,omg pengen bgt...
awe1708,@perempuanmugndt
bluenaa00,@chrnamrtianaaffh tah bisa meren jang ngabenerken t simetris
panggilsajadaisy,@callmeapriill @dekcenill_22 @sempakbolonggggg
venicebitj,@wickedxgames
rainbowrbss,@flyingbuzz
pscxgrl,@azani_9
staypowerfull,@ngantoekcuy
ditawijaya0,@mnxxc_
hazelnutellax,@selinich
dindzleo,@atheresya
lovingsirjkendlessly,@bbyoonee
civicaa_a,@xherylsss
ituduluinisekarang,@sugarcoat88
frt4nj,@tsxymrr @imdzaraay
tasyazzy,@gaf4ther
negaayeppo,@kim_thv.22
bitjiezz,@__user.521 😁
stalkerbumi,@ulipannaya
sorewashirodesu,@samaellucifer3
kepocci,@juztnothing
heeyyo23,@misstum
xzyllya,@sweetiepaim
irsamisstikk,@Si Hawa
elaryosar,@aryagoest_
90loves1xx__,@tsalisah14
pacarfaqih,@yourgrlssssss
eci267,@win18045
niputu98_,@gigiloey
166fav,@RM
vaaannniii_,@sherrywongg
aaiiuuaaii,@madebyzura_
gvric,@marianafrati
gilang_puspita12,@gilangaldadanil
raaai03,@rizanurulawali
fatimaariza0,@kahiyahariza
tikaa_d4,@sastri.01
aim_aja05,🥰
sharriosmendes,@u001469
dheciesuhendra,@ag.triadmojo
n02.zr,@swyamahifprmaiy01
lihatvideo,@ryskamw
maugadys,@sunkis5edd
jakenoona_,@itsmemisssuntea
ivanalul,@annahoyo
jejenrubyjane,@meow123kaget @unstablegirlf
soonwillbehappy,@222
rurapowerrenjer,@awrraacuy
sokkobegadangg,"Eh btw gue abis botox di derma xpress grgr lu🤣, ditanyain tau derma drmna, gue blg dr elu, gue tunjukin akun lu wkwkwk"
eins75,"tumben ngasih tau kak, biasanya klo ditanya jwb nya ""gmau kasih tau krn gue ga di Endorse"" 😁"
user47383822973,berarti ini endorse
yonexmzz,"Udah kea gini masi mau ama ""modal cantik doang""?"
rnygrgn,kalo muslim mau nyoba gini termasuk ngerubah ciptaan Allah ga si?
asdfghjk.998,@sheriin66
jkwolfie130,@nurulitsnainiah
