User @,Comment Text
bitsnara,"masa Mandang klas sih anj,dulu gue pake klas 2 judes trus pindah ke-1 langsung ramah,asyuu"
lynaa_._,"nyokap gue suster anak cuy, galak dikit bisa di marahin"
pp_ttt0,"dulu wktu aku kena DBD suster sm dokter nya pada baik² semua,smpe mau pulang aja rasanya sedih"
udigoyeng,Ngak semua kalau yg udah berumur baik bangett🥰🥰 tapi kalau yg masih baru kadang suka ganjen dikit😂
dluffayynii,"ga sih, malah dokterny yg galak 🗿"
balekabalq,iya ajg apa banget pas ganti infus..
akuaigapakey,"Tth ku bidan juga galak Woi, aku sering liat Tth ku marahin pasien tp emg pasiennya yg ga sabaran 😭😭😭"
gloriousyn,sumpah judes pake bgt
.walfmie,woi konten tata rame @lowkyeii
qeayow,hah.. gw hoki trus dong?..
xxxdx444,mama saya engga kok mbak malah di ajak bercanda
tasyaaquaw1,bener beda bgt kemarin kksepupu aku divip Ramah kli woy yg gada diadaadain eh pas ayh w pake bpjs dimintain tlg lma kli pdhl jarak ruangan orgtu dkt
ulkaclwnsht,hahahaha lagu nya
shaashageo,tw ngph sie 🙄
swagg1rl_,"gak, kl sy setiap di infus ud bbrp kali ttp baik, like this ""dek ganti obat infus dl ya"""
arzhaputri,"gue dlu op, amandel suster nya baik bnget anjir, dari semua suster yg pernah gue liat😭"
nanaz238,kamu bener plis☺️
ieegjeno,keluarga mak gue islam tp rs nya sll rs krisen soalnya walau pakai bpjs pelayanannya bagus & cepet😍👍🏼
thaliena.joroklli,pernah di bedain sama bayi
qisyaa_humaira123,aku sih tenang aja soalnya mama ku dokter😔🤟
chocopieelattee,ihh dlu ak di rawat pas mw pulang buka infus nya suster nya baikk bagtt
bestienya_hijrah,kagak njir
liorazz,"Tpi klo pas nyuntik pagi-pagi ga kerasa sakitnya, dri pda abg-abg"
meliwwss,"dulu suster yang rawat ak baik, dulu di katain sama yng di dalem tubuh aku ""suster gendut ah gamau sama dia"" sorry 😭😭 mau minta maaf tpi gatau siapa"
rohmahdewi4,@jaemnj09
user.140207,@gerysalutmalkistkeju
skyplsr_0,@slsblrhmdhni baru tdii🗿
yrgnhaha,@aicyaa2
sapidermen00,@ada_deh803
fnrytl,g jg
a.km21,"emak gw ngga kok
hhwhwhwhwhw"
tir4misyu080,bbnrr
chocolatte3_,@candy.keizu @bocil.bacot30 hmz btull [smile]
kixxaara,@se.lemekkkk
nnajwaaja,😳
ntsyadwii.andini,@thlita._
nihaakecee_,@chellufyy @oxzeyjaaw
wn88124,@milaaag6
lveejjeno0o,@tenscafez
gpntting,riiiiiiiiiLLLLL!!!!!!
acaahha,😭
watashi647,APA LAGI DOKTER SUNTIK
iyadeh221,Tapi suster di rumah sakit deket gw baik baik cuy + smogggggggg parah
04.dumpp1ee,asedeee kont
alesandroputrasum,Lapor para kaum mermaid dan yang lainya telah pulang ke habitat nya masing²
cicaksedd,ciss dulu yang belom pernah di rawat di rs🗿📸
._crwvtt,"suster : giliran gue baik ramah nanti di bilang sokap, mau nya ape sih lo ??"
rara_s7,"Umm kebetulan mak gw suster, jdi gw cma mau blng klo suster galak itu krna kesel sama pasien yg emng kerjaannya usil, kyk copot selang infus dll😃👍🏻"
farelputrasanjaya,liat video yg aku sematkan😁minta doanya ya
arleena.xyz.00,Tim suster yg ngerawat baik 👍🏻
syamytha,"suster cewe :😡🤬😤👿👿👺
suster cowo :😍😘❤️🥰🤗"
monkey.d.rys,rumah sakit di daerah ku suster nya baik buanhet gada yg kyk gitu😜👆👆
meandmycatts,"dokter suster jika pasien pake uang cash: 😇😇😇
dokter suster jika pasien pake BPJS : 😡😡😡"
alicegrill_,MUSUH TERBESAR KU ADALAH SUSTER 👿
hsna057,"sister nya;😒😠😡🤬😤🤯👹👺😈👿
dokternya:😆😅😂🤣🥰😍🤩🤗😚😘"
mbullzpt,bener bgt ajg 😭🙏
